Имя испытания	Режим испытания	Тип испытания	Заголовок1	Комментарий1	Ключвое слово	Наименование продукта	Имя файла испытания	Имя файла метода	Дата отчета	Дата испытания	Режим испытания	Тип испытания	Скорость	Форма	Серия:	Части серии:
6-4.xtas	Одиночный	Растяжение	Заголовок	Комментарий	 	 	6-4.xtas	 	27.05.2021	27.05.2021	Одиночный	Растяжение	1мм/мин	Плоская	1	1

Форма:	Серия:	Часть серии:
Плоская	1	1
Имя	Толщина	Ширина	Длина базы измерения
Размерность:	мм	мм	мм
1 _ 1	4,0000	10,0000	120,0000

Имя	Удлинение1_Ход	Удлинение1_Удлинение
Параметр	Сила 1 Н	Сила 1 Н
Единица	мм	мм
1 _ 1	0,00553	0,00553

1 _ 1	
Время	Сила	Ход
сек	Н	мм
0	0,2002716	3,333333E-05
0,01	0,1923243	0,0001
0,02	0,1970927	0,0002666667
0,03	0,2113978	0,0005
0,04	0,2082189	0,0007
0,05	0,187556	0,0008333334
0,06	0,1780192	0,001033333
0,07	0,1891454	0,0012
0,08	0,2113978	0,001366667
0,09	0,2384186	0,001533333
0,1	0,2686183	0,0017
0,11	0,2876917	0,001866667
0,12	0,2733866	0,002033333
0,13	0,2193451	0,0022
0,14	0,1621246	0,002366667
0,15	0,1382828	0,002533333
0,16	0,1653035	0,0027
0,17	0,2161662	0,002866667
0,18	0,2527237	0,003033333
0,19	0,2527237	0,0032
0,2	0,2241135	0,003366667
0,21	0,2034505	0,0035
0,22	0,2034505	0,003666667
0,23	0,2352397	0,003833333
0,24	0,2876917	0,004
0,25	0,333786	0,004166667
0,26	0,3639857	0,004366667
0,27	0,3925959	0,004533333
0,28	0,4498164	0,0047
0,29	0,5340576	0,004866667
0,3	0,6326039	0,005033333
0,31	0,7406871	0,0052
0,32	0,8662542	0,005366667
0,33	1,002947	0,005533333
0,34	1,125336	0,0057
0,35	1,233419	0,005866667
0,36	1,336733	0,006033333
0,37	1,455943	0,0062
0,38	1,600583	0,006366667
0,39	1,762708	0,006533334
0,4	1,915296	0,0067
0,41	2,034505	0,006866667
0,42	2,121925	0,007033333
0,43	2,206167	0,0072
0,44	2,323786	0,007366667
0,45	2,493858	0,007533333
0,46	2,706846	0,0077
0,47	2,905528	0,007866667
0,48	3,048579	0,008033333
0,49	3,139178	0,0082
0,5	3,22024	0,008366667
0,51	3,33786	0,008533333
0,52	3,492038	0,0087
0,53	3,655751	0,008866667
0,54	3,798803	0,009033334
0,55	3,913244	0,0092
0,56	4,022916	0,009366667
0,57	4,138947	0,009533334
0,58	4,269282	0,0097
0,59	4,398028	0,009866667
0,6	4,529953	0,01003333
0,61	4,666646	0,0102
0,62	4,804929	0,01036667
0,63	4,935265	0,01053333
0,64	5,052885	0,0107
0,65	5,15302	0,01086667
0,66	5,261103	0,01103333
0,67	5,400976	0,0112
0,68	5,574226	0,01136667
0,69	5,761782	0,01153333
0,7	5,91437	0,0117
0,71	6,014506	0,01186667
0,72	6,093979	0,01203333
0,73	6,205241	0,0122
0,74	6,370544	0,01236667
0,75	6,561279	0,01253333
0,76	6,729762	0,0127
0,77	6,85215	0,01286667
0,78	6,952286	0,01303333
0,79	7,063548	0,0132
0,8	7,205009	0,01336667
0,81	7,365545	0,01353333
0,82	7,530848	0,0137
0,83	7,70092	0,01386667
0,84	7,863045	0,01403333
0,85	8,012454	0,0142
0,86	8,145968	0,01436667
0,87	8,265178	0,01453333
0,88	8,376439	0,0147
0,89	8,49088	0,01486667
0,9	8,621216	0,01503333
0,91	8,759499	0,0152
0,92	8,893013	0,01536667
0,93	8,999507	0,01553333
0,94	9,083748	0,0157
0,95	9,171168	0,01586667
0,96	9,309451	0,01603333
0,97	9,500186	0,0162
0,98	9,687741	0,01636667
0,99	9,814898	0,01653333
1	9,902318	0,0167
1,01	10,00722	0,01686667
1,02	10,15822	0,01703333
1,03	10,33465	0,0172
1,04	10,49995	0,01736667
1,05	10,63665	0,01753333
1,06	10,7495	0,0177
1,07	10,86712	0,01786667
1,08	10,99745	0,01803333
1,09	11,13097	0,0182
1,1	11,247	0,01836667
1,11	11,36144	0,01853333
1,12	11,5029	0,0187
1,13	11,68569	0,01886667
1,14	11,87325	0,01903333
1,15	12,0163	0,0192
1,16	12,11166	0,01936667
1,17	12,20703	0,01953333
1,18	12,34055	0,0197
1,19	12,50903	0,01986667
1,2	12,67751	0,02003333
1,21	12,82215	0,0202
1,22	12,93818	0,02036667
1,23	13,05262	0,02053333
1,24	13,17819	0,0207
1,25	13,31965	0,02086667
1,26	13,46906	0,02103333
1,27	13,60416	0,0212
1,28	13,70271	0,02136667
1,29	13,779	0,02153333
1,3	13,86801	0,0217
1,31	13,99358	0,02186667
1,32	14,15571	0,02203333
1,33	14,34167	0,0222
1,34	14,52287	0,02236667
1,35	14,68023	0,02253333
1,36	14,80262	0,0227
1,37	14,90911	0,02286667
1,38	15,02673	0,02303333
1,39	15,1666	0,0232
1,4	15,33031	0,02336667
1,41	15,50198	0,02353333
1,42	15,67046	0,0237
1,43	15,81351	0,02386667
1,44	15,93431	0,02403333
1,45	16,03444	0,0242
1,46	16,12663	0,02436667
1,47	16,23789	0,02453333
1,48	16,37618	0,0247
1,49	16,52876	0,02486667
1,5	16,67341	0,02503333
1,51	16,79579	0,0252
1,52	16,91183	0,02536667
1,53	17,03262	0,02553333
1,54	17,16773	0,0257
1,55	17,31555	0,02586667
1,56	17,45542	0,02603333
1,57	17,58417	0,0262
1,58	17,68748	0,02636667
1,59	17,79874	0,02653333
1,6	17,94497	0,0267
1,61	18,13253	0,02686667
1,62	18,31532	0,02703333
1,63	18,4536	0,0272
1,64	18,56009	0,02736667
1,65	18,66817	0,02753333
1,66	18,80487	0,0277
1,67	18,96222	0,02786667
1,68	19,12276	0,02803333
1,69	19,26581	0,0282
1,7	19,39138	0,02836667
1,71	19,51059	0,02853333
1,72	19,65205	0,0287
1,73	19,8094	0,02886667
1,74	19,95722	0,02903333
1,75	20,07961	0,0292
1,76	20,19405	0,02936667
1,77	20,31644	0,02953333
1,78	20,44042	0,0297
1,79	20,56281	0,02986667
1,8	20,6852	0,03003333
1,81	20,82666	0,0302
1,82	20,98242	0,03036667
1,83	21,13978	0,03056667
1,84	21,29237	0,0307
1,85	21,42429	0,03086667
1,86	21,54191	0,03103333
1,87	21,65318	0,0312
1,88	21,78033	0,03136667
1,89	21,92815	0,03153333
1,9	22,09028	0,0317
1,91	22,24286	0,03186667
1,92	22,3732	0,03203334
1,93	22,49877	0,0322
1,94	22,63705	0,03236667
1,95	22,78328	0,03253333
1,96	22,9311	0,0327
1,97	23,0662	0,03286667
1,98	23,19177	0,03303333
1,99	23,30621	0,0332
2	23,43973	0,03336667
2,01	23,59708	0,03353333
2,02	23,75762	0,0337
2,03	23,8959	0,03386667
2,04	24,01193	0,03403333
2,05	24,1375	0,0342
2,06	24,27578	0,03436667
2,07	24,4236	0,03453333
2,08	24,56665	0,0347
2,09	24,70016	0,03486667
2,1	24,8305	0,03503333
2,11	24,96084	0,0352
2,12	25,09753	0,03536667
2,13	25,24058	0,03556667
2,14	25,39158	0,0357
2,15	25,5235	0,03586667
2,16	25,64112	0,03603333
2,17	25,76828	0,0362
2,18	25,92087	0,03636667
2,19	26,07822	0,03653333
2,2	26,21492	0,0367
2,21	26,33095	0,0369
2,22	26,45969	0,03703333
2,23	26,6091	0,03723333
2,24	26,76646	0,03736667
2,25	26,91269	0,03753334
2,26	27,04302	0,0377
2,27	27,16541	0,03786667
2,28	27,30211	0,03803333
2,29	27,45628	0,0382
2,3	27,62318	0,03836667
2,31	27,77418	0,03853333
2,32	27,90292	0,0387
2,33	28,01418	0,03886667
2,34	28,13339	0,03903333
2,35	28,27485	0,0392
2,36	28,43062	0,03936667
2,37	28,57367	0,03953333
2,38	28,70242	0,0397
2,39	28,82163	0,03986667
2,4	28,96309	0,04003333
2,41	29,12362	0,0402
2,42	29,27462	0,04036667
2,43	29,40496	0,04053333
2,44	29,53053	0,0407
2,45	29,66086	0,04086667
2,46	29,79755	0,04103334
2,47	29,93902	0,0412
2,48	30,08842	0,04136667
2,49	30,24101	0,04153333
2,5	30,38406	0,0417
2,51	30,5287	0,04186667
2,52	30,66699	0,04203333
2,53	30,80527	0,0422
2,54	30,93561	0,04236667
2,55	31,04687	0,04253333
2,56	31,14859	0,0427
2,57	31,26462	0,04286667
2,58	31,42198	0,04303334
2,59	31,6	0,0432
2,6	31,76053	0,04336667
2,61	31,89246	0,04353333
2,62	32,02597	0,0437
2,63	32,1722	0,04386667
2,64	32,32479	0,04403333
2,65	32,45513	0,0442
2,66	32,55844	0,04436667
2,67	32,65381	0,04453333
2,68	32,77143	0,0447
2,69	32,91289	0,04486667
2,7	33,06707	0,04503334
2,71	33,21648	0,0452
2,72	33,37224	0,04536667
2,73	33,52642	0,04553333
2,74	33,67424	0,0457
2,75	33,80458	0,04586667
2,76	33,93173	0,04603333
2,77	34,06842	0,0462
2,78	34,21466	0,04636667
2,79	34,36406	0,04653334
2,8	34,5103	0,0467
2,81	34,64699	0,04686667
2,82	34,77097	0,04703333
2,83	34,88858	0,0472
2,84	35,00779	0,04736667
2,85	35,13813	0,04753333
2,86	35,28277	0,0477
2,87	35,42105	0,04786667
2,88	35,55139	0,04803333
2,89	35,68172	0,0482
2,9	35,81842	0,04836667
2,91	35,96465	0,04853334
2,92	36,11406	0,0487
2,93	36,25552	0,04886667
2,94	36,38903	0,04903333
2,95	36,51619	0,0492
2,96	36,65606	0,04936667
2,97	36,80229	0,04953333
2,98	36,94852	0,0497
2,99	37,09634	0,04986667
3	37,24257	0,05003333
3,01	37,3888	0,0502
3,02	37,53026	0,05036667
3,03	37,6749	0,05053334
3,04	37,81955	0,0507
3,05	37,96101	0,05086667
3,06	38,09929	0,05103333
3,07	38,23757	0,0512
3,08	38,37268	0,05136667
