Имя испытания	Режим испытания	Тип испытания	Заголовок1	Комментарий1	Ключвое слово	Наименование продукта	Имя файла испытания	Имя файла метода	Дата отчета	Дата испытания	Режим испытания	Тип испытания	Скорость	Форма	Серия:	Части серии:
3-5.xtas	Одиночный	Растяжение	Заголовок	Комментарий	 	 	3-5.xtas	 	27.05.2021	27.05.2021	Одиночный	Растяжение	1мм/мин	Плоская	1	1

Форма:	Серия:	Часть серии:
Плоская	1	1
Имя	Толщина	Ширина	Длина базы измерения
Размерность:	мм	мм	мм
1 _ 1	4,0000	10,0000	120,0000

Имя	Удлинение1_Ход	Удлинение1_Удлинение
Параметр	Сила 1 Н	Сила 1 Н
Единица	мм	мм
1 _ 1	0,00666	0,00666

1 _ 1	
Время	Сила	Ход
сек	Н	мм
0	0,4291534	0
0,01	0,4641215	6,666667E-05
0,02	0,483195	0,0002333333
0,03	0,4943212	0,0004666667
0,04	0,4879633	0,0006666667
0,05	0,4307429	0,0008666667
0,06	0,3258387	0,001033333
0,07	0,20504	0,0012
0,08	0,1207987	0,001366667
0,09	0,111262	0,001533333
0,1	0,1764297	0,001666667
0,11	0,2813339	0,001866667
0,12	0,3798803	0,002033333
0,13	0,4212061	0,0022
0,14	0,3925959	0,002366667
0,15	0,3067652	0,002533333
0,16	0,1970927	0,0027
0,17	0,1128515	0,002866667
0,18	0,08424123	0,003033333
0,19	0,1160304	0,0032
0,2	0,2113978	0,003366667
0,21	0,3226598	0,003533333
0,22	0,406901	0,0037
0,23	0,445048	0,003866667
0,24	0,4482269	0,004
0,25	0,4307429	0,004166667
0,26	0,4037221	0,004333334
0,27	0,3655752	0,0045
0,28	0,3258387	0,0047
0,29	0,3226598	0,004866667
0,3	0,3767014	0,005033333
0,31	0,4863739	0,0052
0,32	0,6135305	0,005366667
0,33	0,7216136	0,005533333
0,34	0,7867813	0,0057
0,35	0,8090337	0,005866667
0,36	0,7963181	0,006033333
0,37	0,7772446	0,0062
0,38	0,7979075	0,006366667
0,39	0,8885066	0,006533334
0,4	1,034737	0,0067
0,41	1,211166	0,006866667
0,42	1,379649	0,007033333
0,43	1,509984	0,0072
0,44	1,584689	0,007366667
0,45	1,61171	0,007533333
0,46	1,624425	0,0077
0,47	1,66893	0,007866667
0,48	1,753171	0,008033333
0,49	1,858075	0,0082
0,5	1,972516	0,008366667
0,51	2,099673	0,008533333
0,52	2,233187	0,0087
0,53	2,366702	0,008866667
0,54	2,474785	0,009033334
0,55	2,543132	0,0092
0,56	2,573331	0,009366667
0,57	2,573331	0,009533334
0,58	2,578099	0,0097
0,59	2,614657	0,009866667
0,6	2,69254	0,01003333
0,61	2,806981	0,0102
0,62	2,940496	0,01036667
0,63	3,070831	0,01053333
0,64	3,178914	0,0107
0,65	3,255208	0,01086667
0,66	3,296534	0,01103333
0,67	3,326734	0,0112
0,68	3,376007	0,01136667
0,69	3,460248	0,01153333
0,7	3,584226	0,0117
0,71	3,732045	0,01186667
0,72	3,862381	0,01203333
0,73	3,959338	0,0122
0,74	4,024506	0,01236667
0,75	4,06901	0,01253333
0,76	4,103979	0,01266667
0,77	4,145304	0,01286667
0,78	4,207293	0,01303333
0,79	4,310608	0,0132
0,8	4,455248	0,01336667
0,81	4,606247	0,01353333
0,82	4,747709	0,0137
0,83	4,86215	0,01386667
0,84	4,943212	0,01403333
0,85	4,984538	0,0142
0,86	5,003611	0,01436667
0,87	5,030632	0,01453333
0,88	5,076726	0,0147
0,89	5,145073	0,01486667
0,9	5,248388	0,01503333
0,91	5,383492	0,0152
0,92	5,528132	0,01536667
0,93	5,647341	0,01553333
0,94	5,73794	0,0157
0,95	5,803108	0,01586667
0,96	5,852381	0,01603333
0,97	5,892118	0,0162
0,98	5,949338	0,01633333
0,99	6,047884	0,01653333
1	6,171862	0,0167
1,01	6,300608	0,01686667
1,02	6,416639	0,01703333
1,03	6,515185	0,0172
1,04	6,591479	0,01736667
1,05	6,645521	0,01753333
1,06	6,691615	0,0177
1,07	6,759962	0,01786667
1,08	6,85215	0,01803333
1,09	6,952286	0,0182
1,1	7,044474	0,01836667
1,11	7,143021	0,01853333
1,12	7,251104	0,0187
1,13	7,357597	0,01886667
1,14	7,43707	0,01903333
1,15	7,475217	0,0192
1,16	7,49588	0,01936667
1,17	7,537206	0,01953333
1,18	7,626215	0,0197
1,19	7,756551	0,01986667
1,2	7,890066	0,02003333
1,21	8,007686	0,0202
1,22	8,107821	0,02036667
1,23	8,203189	0,02053333
1,24	8,284251	0,0207
1,25	8,355777	0,02086667
1,26	8,401871	0,021
1,27	8,440018	0,0212
1,28	8,502007	0,02136667
1,29	8,610089	0,02153333
1,3	8,743604	0,0217
1,31	8,853276	0,02186667
1,32	8,93116	0,02203333
1,33	9,002686	0,0222
1,34	9,080569	0,02236667
1,35	9,156863	0,02253333
1,36	9,220441	0,0227
1,37	9,287198	0,02286667
1,38	9,374619	0,02303333
1,39	9,473165	0,0232
1,4	9,570122	0,02336667
1,41	9,673436	0,02353333
1,42	9,765625	0,0237
1,43	9,837151	0,02386667
1,44	9,891192	0,02403333
1,45	9,948413	0,0242
1,46	10,02471	0,02436667
1,47	10,12007	0,02453333
1,48	10,22021	0,0247
1,49	10,30763	0,02486667
1,5	10,38869	0,02503333
1,51	10,47611	0,0252
1,52	10,56035	0,02536667
1,53	10,63665	0,02553333
1,54	10,70976	0,0257
1,55	10,79082	0,02586667
1,56	10,88301	0,02603333
1,57	10,98315	0,0262
1,58	11,0817	0,02636667
1,59	11,17706	0,02653333
1,6	11,26448	0,0267
1,61	11,33919	0,02686667
1,62	11,40753	0,02703333
1,63	11,47111	0,0272
1,64	11,53787	0,02736667
1,65	11,62052	0,02753333
1,66	11,70635	0,0277
1,67	11,79377	0,02786667
1,68	11,88437	0,02803333
1,69	11,97656	0,0282
1,7	12,0608	0,02836667
1,71	12,13392	0,02853333
1,72	12,20385	0,0287
1,73	12,27697	0,02886667
1,74	12,35962	0,02903333
1,75	12,44386	0,0292
1,76	12,53287	0,02936667
1,77	12,62506	0,02953333
1,78	12,72043	0,0297
1,79	12,81102	0,02986667
1,8	12,88891	0,03003333
1,81	12,95726	0,0302
1,82	13,02878	0,03036667
1,83	13,10349	0,03053333
1,84	13,18773	0,0307
1,85	13,27833	0,03086667
1,86	13,37528	0,03103333
1,87	13,47383	0,0312
1,88	13,57396	0,03136667
1,89	13,67251	0,03153333
1,9	13,76152	0,0317
1,91	13,83464	0,03186667
1,92	13,89027	0,03203334
1,93	13,94431	0,0322
1,94	14,00948	0,03236667
1,95	14,08577	0,03253333
1,96	14,17001	0,0327
1,97	14,2622	0,03286667
1,98	14,35121	0,03303333
1,99	14,43386	0,0332
2	14,5038	0,03336667
2,01	14,57691	0,03353333
2,02	14,65956	0,0337
2,03	14,74063	0,03386667
2,04	14,82487	0,03403333
2,05	14,92023	0,0342
2,06	15,02673	0,03436667
2,07	15,12368	0,03453333
2,08	15,19998	0,0347
2,09	15,26833	0,03486667
2,1	15,33826	0,03503333
2,11	15,41138	0,0352
2,12	15,48767	0,03536667
2,13	15,56714	0,03553334
2,14	15,65139	0,0357
2,15	15,72927	0,03586667
2,16	15,80397	0,03603333
2,17	15,88186	0,0362
2,18	15,96451	0,03636667
2,19	16,03921	0,03653333
2,2	16,11868	0,0367
2,21	16,19975	0,03686667
2,22	16,29035	0,03703333
2,23	16,39048	0,0372
2,24	16,4938	0,03736667
2,25	16,57804	0,03753334
2,26	16,64639	0,0377
2,27	16,71473	0,03786667
2,28	16,79897	0,03803333
2,29	16,89593	0,0382
2,3	16,98653	0,03836667
2,31	17,06123	0,03853333
2,32	17,13594	0,0387
2,33	17,22813	0,03886667
2,34	17,32508	0,03903333
2,35	17,41568	0,0392
2,36	17,49674	0,03936667
2,37	17,57622	0,03953333
2,38	17,65728	0,0397
2,39	17,74629	0,03986667
2,4	17,84166	0,04003333
2,41	17,9259	0,0402
2,42	18,00219	0,04036667
2,43	18,07849	0,04053333
2,44	18,15955	0,0407
2,45	18,25333	0,04086667
2,46	18,35823	0,04103334
2,47	18,4679	0,0412
2,48	18,56168	0,04136667
2,49	18,64433	0,04153333
2,5	18,72063	0,0417
2,51	18,79851	0,04186667
2,52	18,8748	0,04203333
2,53	18,94792	0,0422
2,54	19,02262	0,04236667
2,55	19,11163	0,04253333
2,56	19,21813	0,0427
2,57	19,32939	0,04286667
2,58	19,4327	0,04303334
2,59	19,52171	0,0432
2,6	19,59801	0,04336667
2,61	19,67748	0,04353333
2,62	19,76172	0,0437
2,63	19,84755	0,04386667
2,64	19,9302	0,04403333
2,65	20,00809	0,0442
2,66	20,08438	0,04436667
2,67	20,16703	0,04453333
2,68	20,26717	0,0447
2,69	20,37525	0,04486667
2,7	20,46585	0,04503334
2,71	20,53102	0,0452
2,72	20,59301	0,04536667
2,73	20,66612	0,04553333
2,74	20,75036	0,0457
2,75	20,84096	0,04586667
2,76	20,93315	0,04603333
2,77	21,03011	0,0462
2,78	21,13342	0,04636667
2,79	21,23515	0,04653334
2,8	21,32098	0,0467
2,81	21,39727	0,04686667
2,82	21,4688	0,04703333
2,83	21,54509	0,0472
2,84	21,62933	0,04736667
2,85	21,72311	0,04753333
2,86	21,81371	0,0477
2,87	21,88365	0,04786667
2,88	21,94723	0,04803333
2,89	22,02352	0,0482
2,9	22,12048	0,04836667
2,91	22,22379	0,04853334
2,92	22,31439	0,0487
2,93	22,39227	0,04886667
2,94	22,46062	0,04903333
2,95	22,53374	0,0492
2,96	22,62115	0,04936667
2,97	22,72447	0,04953333
2,98	22,82143	0,0497
2,99	22,90567	0,04986667
3	22,98196	0,05003333
3,01	23,06938	0,0502
3,02	23,16952	0,05036667
3,03	23,26806	0,05053334
3,04	23,3523	0,0507
3,05	23,4286	0,05086667
3,06	23,50489	0,05103333
3,07	23,57483	0,0512
3,08	23,65112	0,05136667
