Имя испытания	Режим испытания	Тип испытания	Заголовок1	Комментарий1	Ключвое слово	Наименование продукта	Имя файла испытания	Имя файла метода	Дата отчета	Дата испытания	Режим испытания	Тип испытания	Скорость	Форма	Серия:	Части серии:
3-9.xtas	Одиночный	Растяжение	Заголовок	Комментарий	 	 	3-9.xtas	 	27.05.2021	27.05.2021	Одиночный	Растяжение	1мм/мин	Плоская	1	1

Форма:	Серия:	Часть серии:
Плоская	1	1
Имя	Толщина	Ширина	Длина базы измерения
Размерность:	мм	мм	мм
1 _ 1	4,0000	10,0000	120,0000

Имя	Удлинение1_Ход	Удлинение1_Удлинение
Параметр	Сила 1 Н	Сила 1 Н
Единица	мм	мм
1 _ 1	0,00498	0,00498

1 _ 1	
Время	Сила	Ход
сек	Н	мм
0	0,4148483	0
0,01	0,3496806	6,666667E-05
0,02	0,2765656	0,0002333333
0,03	0,260671	0,0004333333
0,04	0,3035863	0,0006666667
0,05	0,3687541	0,0008333334
0,06	0,4339218	0,001033333
0,07	0,4959106	0,001166667
0,08	0,559489	0,001333333
0,09	0,6055832	0,001533333
0,1	0,6326039	0,001666667
0,11	0,629425	0,001833333
0,12	0,5865097	0,002033333
0,13	0,5054474	0,0022
0,14	0,4037221	0,002333333
0,15	0,3178914	0,0025
0,16	0,2622604	0,0027
0,17	0,2495448	0,002833333
0,18	0,2622604	0,003
0,19	0,2892812	0,003166667
0,2	0,3178914	0,003333333
0,21	0,3496806	0,0035
0,22	0,3846487	0,003666667
0,23	0,4227956	0,003833333
0,24	0,4609426	0,004
0,25	0,5149841	0,004166667
0,26	0,6087621	0,004366667
0,27	0,7470449	0,0045
0,28	0,890096	0,004666667
0,29	0,9775162	0,004833333
0,3	1,002947	0,005
0,31	1,015663	0,005166667
0,32	1,064936	0,005366667
0,33	1,126925	0,005533333
0,34	1,173019	0,0057
0,35	1,190503	0,005833333
0,36	1,176198	0,006033333
0,37	1,187325	0,006166667
0,38	1,293818	0,006333333
0,39	1,462301	0,006533334
0,4	1,584689	0,0067
0,41	1,630783	0,006866667
0,42	1,670519	0,007033333
0,43	1,773834	0,007166667
0,44	1,937548	0,007333334
0,45	2,091726	0,0075
0,46	2,182325	0,0077
0,47	2,206167	0,007833334
0,48	2,241135	0,008
0,49	2,350807	0,0082
0,5	2,504985	0,008366667
0,51	2,619426	0,0085
0,52	2,66552	0,0087
0,53	2,684593	0,008866667
0,54	2,737045	0,009033334
0,55	2,829234	0,009166666
0,56	2,935727	0,009333333
0,57	3,019969	0,009533334
0,58	3,081958	0,0097
0,59	3,150304	0,009866667
0,6	3,258387	0,01003333
0,61	3,399849	0,0102
0,62	3,527005	0,01036667
0,63	3,614426	0,0105
0,64	3,668467	0,01066667
0,65	3,720919	0,01083333
0,66	3,786087	0,01103333
0,67	3,859202	0,01116667
0,68	3,932317	0,01133333
0,69	4,008611	0,0115
0,7	4,096031	0,0117
0,71	4,18822	0,01186667
0,72	4,283587	0,012
0,73	4,380544	0,01216667
0,74	4,472733	0,01233333
0,75	4,571279	0,01253333
0,76	4,677773	0,01266667
0,77	4,785856	0,01283333
0,78	4,892349	0,01303333
0,79	5,000432	0,0132
0,8	5,114873	0,01333333
0,81	5,221367	0,01353333
0,82	5,308787	0,0137
0,83	5,375544	0,01383333
0,84	5,44707	0,01403333
0,85	5,515417	0,01416667
0,86	5,555153	0,01436667
0,87	5,571047	0,01453333
0,88	5,623499	0,01466667
0,89	5,73953	0,01483333
0,9	5,884171	0,01503333
0,91	6,011327	0,0152
0,92	6,098747	0,01536667
0,93	6,14802	0,0155
0,94	6,197294	0,0157
0,95	6,283124	0,01586667
0,96	6,405512	0,01603333
0,97	6,512006	0,0162
0,98	6,572405	0,01636667
0,99	6,623268	0,0165
1	6,713867	0,0167
1,01	6,85215	0,01686667
1,02	7,006327	0,01703333
1,03	7,1462	0,0172
1,04	7,26223	0,01736667
1,05	7,37985	0,01753333
1,06	7,502238	0,0177
1,07	7,615089	0,01783333
1,08	7,694562	0,018
1,09	7,724762	0,0182
1,1	7,724762	0,01836667
1,11	7,737478	0,01853333
1,12	7,794698	0,0187
1,13	7,885297	0,01886667
1,14	7,974307	0,019
1,15	8,061727	0,01916667
1,16	8,165042	0,01936667
1,17	8,290608	0,01953333
1,18	8,425713	0,0197
1,19	8,55128	0,01986667
1,2	8,6387	0,02003333
1,21	8,692741	0,02016667
1,22	8,735657	0,02033333
1,23	8,781751	0,02053333
1,24	8,838971	0,0207
1,25	8,926392	0,02086667
1,26	9,042422	0,02103333
1,27	9,16322	0,0212
1,28	9,266536	0,02136667
1,29	9,358724	0,02153333
1,3	9,474754	0,0217
1,31	9,611447	0,02183333
1,32	9,746552	0,02203333
1,33	9,868939	0,0222
1,34	9,978612	0,02233333
1,35	10,06444	0,02253333
1,36	10,12961	0,0227
1,37	10,18206	0,02286667
1,38	10,21385	0,02303333
1,39	10,22498	0,02316667
1,4	10,23293	0,02336667
1,41	10,27743	0,02353333
1,42	10,35372	0,0237
1,43	10,43956	0,02383333
1,44	10,5238	0,02403333
1,45	10,62234	0,02416667
1,46	10,75268	0,02436667
1,47	10,90209	0,0245
1,48	11,04673	0,0247
1,49	11,16912	0,02483333
1,5	11,2613	0,02503333
1,51	11,33919	0,02516667
1,52	11,42343	0,02536667
1,53	11,51085	0,0255
1,54	11,58396	0,0257
1,55	11,66026	0,02583333
1,56	11,7588	0,026
1,57	11,87325	0,0262
1,58	11,98133	0,02636667
1,59	12,08146	0,0265
1,6	12,18001	0,02666667
1,61	12,28333	0,02686667
1,62	12,38028	0,02703333
1,63	12,45499	0,02716667
1,64	12,50585	0,02736667
1,65	12,56625	0,0275
1,66	12,65049	0,02766667
1,67	12,74268	0,02783333
1,68	12,81261	0,028
1,69	12,85871	0,0282
1,7	12,91593	0,02836667
1,71	13,0113	0,02853333
1,72	13,12892	0,02866667
1,73	13,237	0,02883333
1,74	13,32124	0,02903333
1,75	13,39436	0,02916667
1,76	13,4786	0,02936667
1,77	13,58032	0,02953333
1,78	13,68364	0,0297
1,79	13,76788	0,02986667
1,8	13,84417	0,03003333
1,81	13,94749	0,0302
1,82	14,08259	0,03036667
1,83	14,23518	0,0305
1,84	14,38777	0,03066667
1,85	14,50698	0,03086667
1,86	14,57532	0,03103333
1,87	14,61029	0,0312
1,88	14,65638	0,03136667
1,89	14,73268	0,03153333
1,9	14,82487	0,0317
1,91	14,90911	0,03183333
1,92	14,95997	0,03203334
1,93	14,99653	0,0322
1,94	15,04739	0,03236667
1,95	15,13958	0,03253333
1,96	15,24607	0,0327
1,97	15,34621	0,03283333
1,98	15,44158	0,03303333
1,99	15,54171	0,03316667
2	15,65139	0,03336667
2,01	15,75947	0,03353333
2,02	15,87709	0,0337
2,03	15,99312	0,03386667
2,04	16,09961	0,03403333
2,05	16,19816	0,0342
2,06	16,29511	0,03436667
2,07	16,37936	0,03453333
2,08	16,43976	0,0347
2,09	16,48585	0,03483333
2,1	16,54784	0,03503333
2,11	16,64639	0,03516667
2,12	16,76877	0,03536667
2,13	16,8848	0,03553334
2,14	16,97699	0,0357
2,15	17,06441	0,03586667
2,16	17,15501	0,03603333
2,17	17,24879	0,0362
2,18	17,33621	0,03636667
2,19	17,40932	0,03653333
2,2	17,46972	0,0367
2,21	17,519	0,03686667
2,22	17,58099	0,03703333
2,23	17,66523	0,03716667
2,24	17,76377	0,03733333
2,25	17,85596	0,0375
2,26	17,94497	0,0377
2,27	18,03716	0,03783333
2,28	18,14365	0,03803333
2,29	18,25809	0,03816667
2,3	18,36459	0,03836667
2,31	18,4536	0,0385
2,32	18,5442	0,03866667
2,33	18,64751	0,03886667
2,34	18,75559	0,039
2,35	18,85255	0,03916667
2,36	18,93679	0,03936667
2,37	19,01627	0,0395
2,38	19,09256	0,03966667
2,39	19,17203	0,03983333
2,4	19,27217	0,04003333
2,41	19,3882	0,04016667
2,42	19,50105	0,04036667
2,43	19,58211	0,04053333
2,44	19,63933	0,0407
2,45	19,69814	0,04083334
2,46	19,78556	0,04103334
2,47	19,89683	0,04116667
2,48	20,0065	0,04136667
2,49	20,09074	0,0415
2,5	20,16068	0,04166667
2,51	20,23379	0,04183333
2,52	20,32598	0,042
2,53	20,4277	0,0422
2,54	20,53102	0,04236667
2,55	20,62639	0,04253333
2,56	20,71857	0,0427
2,57	20,81076	0,04286667
2,58	20,9109	0,04303334
2,59	21,02057	0,04316667
2,6	21,1366	0,04336667
2,61	21,24468	0,04353333
2,62	21,34323	0,0437
2,63	21,4386	0,04383333
2,64	21,52761	0,04403333
2,65	21,6198	0,0442
2,66	21,72152	0,04436667
2,67	21,83278	0,04453333
2,68	21,93928	0,0447
2,69	22,02511	0,04486667
2,7	22,09028	0,04503334
2,71	22,13955	0,04516667
2,72	22,19359	0,04536667
2,73	22,25876	0,0455
2,74	22,34936	0,0457
2,75	22,45585	0,04583333
2,76	22,56393	0,046
2,77	22,6593	0,0462
2,78	22,73718	0,04636667
2,79	22,82461	0,0465
2,8	22,93587	0,0467
2,81	23,05826	0,04683333
2,82	23,16157	0,04703333
2,83	23,23786	0,04716667
2,84	23,31416	0,04736667
2,85	23,40635	0,04753333
2,86	23,51761	0,0477
2,87	23,62728	0,04786667
2,88	23,71947	0,048
2,89	23,79735	0,04816667
2,9	23,87683	0,04836667
2,91	23,97696	0,0485
2,92	24,09935	0,0487
2,93	24,21379	0,04886667
2,94	24,30121	0,04903333
2,95	24,3775	0,0492
2,96	24,46651	0,04936667
2,97	24,57301	0,04953333
2,98	24,67632	0,04966667
2,99	24,76056	0,04986667
3	24,8305	0,05003333
3,01	24,89885	0,0502
3,02	24,96719	0,05036667
3,03	25,05144	0,0505
3,04	25,15157	0,0507
3,05	25,25171	0,05086667
3,06	25,33436	0,05103333
3,07	25,41224	0,05116667
3,08	25,50761	0,05133333
