Имя испытания	Режим испытания	Тип испытания	Заголовок1	Комментарий1	Ключвое слово	Наименование продукта	Имя файла испытания	Имя файла метода	Дата отчета	Дата испытания	Режим испытания	Тип испытания	Скорость	Форма	Серия:	Части серии:
7-6.xtas	Одиночный	Растяжение	Заголовок	Комментарий	 	 	7-6.xtas	 	27.05.2021	27.05.2021	Одиночный	Растяжение	1мм/мин	Плоская	1	1

Форма:	Серия:	Часть серии:
Плоская	1	1
Имя	Толщина	Ширина	Длина базы измерения
Размерность:	мм	мм	мм
1 _ 1	4,0000	10,0000	120,0000

Имя	Удлинение1_Ход	Удлинение1_Удлинение
Параметр	Сила 1 Н	Сила 1 Н
Единица	мм	мм
1 _ 1	0,00501	0,00501

1 _ 1	
Время	Сила	Ход
сек	Н	мм
0	0,08900961	0
0,01	0,09695689	6,666667E-05
0,02	0,1303355	0,0002333333
0,03	0,1621246	0,0004666667
0,04	0,1653035	0,0006666667
0,05	0,1462301	0,0008333334
0,06	0,1351039	0,001
0,07	0,1462301	0,001166667
0,08	0,1684825	0,001333333
0,09	0,1764297	0,0015
0,1	0,1700719	0,001666667
0,11	0,1589457	0,001833333
0,12	0,1589457	0,002
0,13	0,1684825	0,002166667
0,14	0,1764297	0,002333333
0,15	0,1764297	0,0025
0,16	0,1621246	0,002666667
0,17	0,1398722	0,002833333
0,18	0,1271566	0,003
0,19	0,1351039	0,003166667
0,2	0,1621246	0,0033
0,21	0,187556	0,0035
0,22	0,1970927	0,003666667
0,23	0,2145767	0,003833333
0,24	0,2622604	0,004
0,25	0,3639857	0,004166667
0,26	0,5022685	0,004333334
0,27	0,6357829	0,0045
0,28	0,743866	0,004666667
0,29	0,8535385	0,004833333
0,3	0,9934108	0,005
0,31	1,168251	0,005166667
0,32	1,339912	0,005333333
0,33	1,470248	0,0055
0,34	1,578331	0,005666667
0,35	1,715024	0,005833333
0,36	1,888275	0,006
0,37	2,063115	0,006166667
0,38	2,206167	0,006333333
0,39	2,323786	0,0065
0,4	2,43187	0,006666667
0,41	2,560616	0,006833334
0,42	2,711614	0,007
0,43	2,86897	0,007166667
0,44	3,008842	0,007333334
0,45	3,13282	0,0075
0,46	3,261566	0,007666667
0,47	3,418922	0,007833334
0,48	3,598531	0,008
0,49	3,763835	0,008166667
0,5	3,900528	0,008333334
0,51	4,019737	0,0085
0,52	4,145304	0,008666667
0,53	4,294713	0,008833334
0,54	4,463196	0,009000001
0,55	4,620552	0,009166666
0,56	4,755656	0,009333333
0,57	4,885992	0,0095
0,58	5,033811	0,009666666
0,59	5,194346	0,009833333
0,6	5,351702	0,01
0,61	5,501112	0,01016667
0,62	5,645752	0,01033333
0,63	5,784035	0,0105
0,64	5,925497	0,01066667
0,65	6,074905	0,01083333
0,66	6,227493	0,011
0,67	6,378492	0,01116667
0,68	6,519953	0,01133333
0,69	6,656647	0,0115
0,7	6,798109	0,01166667
0,71	6,952286	0,01183333
0,72	7,119179	0,012
0,73	7,273356	0,0122
0,74	7,410049	0,01233333
0,75	7,537206	0,0125
0,76	7,675489	0,01266667
0,77	7,81695	0,01283333
0,78	7,958412	0,013
0,79	8,099874	0,01316667
0,8	8,252461	0,01333333
0,81	8,412997	0,0135
0,82	8,571942	0,01366667
0,83	8,72453	0,01383333
0,84	8,865993	0,014
0,85	8,999507	0,01416667
0,86	9,13779	0,01433333
0,87	9,279251	0,0145
0,88	9,420712	0,01466667
0,89	9,565353	0,01483333
0,9	9,719531	0,015
0,91	9,883245	0,01516667
0,92	10,05173	0,01533333
0,93	10,2059	0,0155
0,94	10,34578	0,01566667
0,95	10,48406	0,01586667
0,96	10,63824	0,016
0,97	10,80195	0,01616667
0,98	10,94818	0,01633333
0,99	11,07693	0,0165
1	11,20885	0,01666667
1,01	11,35349	0,01683333
1,02	11,5029	0,017
1,03	11,64754	0,0172
1,04	11,78582	0,01733333
1,05	11,92729	0,0175
1,06	12,08464	0,01766667
1,07	12,242	0,01783333
1,08	12,39459	0,018
1,09	12,53287	0,01816667
1,1	12,66956	0,01833333
1,11	12,81261	0,0185
1,12	12,9652	0,0187
1,13	13,11461	0,01883333
1,14	13,2513	0,019
1,15	13,38959	0,01916667
1,16	13,54377	0,01933333
1,17	13,70748	0,0195
1,18	13,86801	0,01966667
1,19	14,0206	0,01986667
1,2	14,17001	0,02003333
1,21	14,3226	0,0202
1,22	14,46565	0,02033333
1,23	14,58009	0,0205
1,24	14,68658	0,02066667
1,25	14,82487	0,02083333
1,26	15,0013	0,021
1,27	15,17773	0,02116667
1,28	15,31919	0,02133333
1,29	15,44476	0,0215
1,3	15,5894	0,02166667
1,31	15,75947	0,02183333
1,32	15,93908	0,022
1,33	16,09961	0,0222
1,34	16,23631	0,02233333
1,35	16,36823	0,0225
1,36	16,51605	0,02266667
1,37	16,67341	0,02283333
1,38	16,82758	0,023
1,39	16,96428	0,02316667
1,4	17,09779	0,02333333
1,41	17,24402	0,0235
1,42	17,39661	0,02366667
1,43	17,5492	0,02386667
1,44	17,69066	0,024
1,45	17,82576	0,0242
1,46	17,95928	0,02433333
1,47	18,09438	0,0245
1,48	18,2422	0,0247
1,49	18,39638	0,02483333
1,5	18,55215	0,025
1,51	18,69837	0,0252
1,52	18,83984	0,02533333
1,53	18,99242	0,02553333
1,54	19,16091	0,02566667
1,55	19,32621	0,02583333
1,56	19,46767	0,026
1,57	19,58211	0,0262
1,58	19,69655	0,02633333
1,59	19,83961	0,0265
1,6	20,0065	0,02666667
1,61	20,1718	0,02683333
1,62	20,32121	0,027
1,63	20,46744	0,02716667
1,64	20,62639	0,02733333
1,65	20,79169	0,02753333
1,66	20,94587	0,02766667
1,67	21,08574	0,02786667
1,68	21,21607	0,028
1,69	21,33846	0,02816667
1,7	21,47039	0,02833333
1,71	21,61821	0,0285
1,72	21,78351	0,02866667
1,73	21,94723	0,02883333
1,74	22,08869	0,029
1,75	22,20472	0,02916667
1,76	22,3271	0,02933333
1,77	22,47334	0,0295
1,78	22,62592	0,02966667
1,79	22,76739	0,02983333
1,8	22,89772	0,03
1,81	23,03123	0,03016667
1,82	23,17747	0,03033333
1,83	23,33323	0,03053333
1,84	23,48264	0,03066667
1,85	23,62728	0,03083333
1,86	23,77351	0,031
1,87	23,92292	0,0312
1,88	24,07551	0,03133333
1,89	24,23286	0,03153333
1,9	24,39022	0,0317
1,91	24,53963	0,03183333
1,92	24,65725	0,032
1,93	24,76056	0,0322
1,94	24,92587	0,03233333
1,95	25,19449	0,0325
1,96	25,43926	0,03266667
1,97	25,51079	0,03283333
1,98	25,46946	0,033
1,99	25,53463	0,0332
2	25,78576	0,03333334
2,01	26,08617	0,03353333
2,02	26,26419	0,0337
2,03	26,28485	0,03386667
2,04	26,28168	0,034
2,05	26,39929	0,0342
2,06	26,67427	0,03433333
2,07	27,00011	0,03453333
2,08	27,21786	0,03466667
2,09	27,24806	0,03483333
2,1	27,21151	0,035
2,11	27,30688	0,03516667
2,12	27,5596	0,03533334
2,13	27,82663	0,0355
2,14	27,97286	0,03566667
2,15	28,01736	0,03583333
2,16	28,07299	0,036
2,17	28,23194	0,03616667
2,18	28,47036	0,03633333
2,19	28,68811	0,03653333
2,2	28,79938	0,03666667
2,21	28,84547	0,03683333
2,22	28,96309	0,037
2,23	29,18879	0,03716667
2,24	29,41926	0,03733333
2,25	29,56072	0,0375
2,26	29,63384	0,03766667
2,27	29,73239	0,03783333
2,28	29,89451	0,038
2,29	30,09955	0,03816667
2,3	30,27757	0,03833333
2,31	30,38406	0,0385
2,32	30,45241	0,03866667
2,33	30,55255	0,03886667
2,34	30,72739	0,039
2,35	30,93561	0,03916667
2,36	31,11521	0,03936667
2,37	31,24078	0,0395
2,38	31,34092	0,03966667
2,39	31,46648	0,03986667
2,4	31,63179	0,04
2,41	31,80663	0,04016667
2,42	31,96716	0,04033333
2,43	32,10704	0,0405
2,44	32,24691	0,04066667
2,45	32,39314	0,04083334
2,46	32,55367	0,041
2,47	32,71421	0,04116667
2,48	32,85567	0,04133333
2,49	32,97488	0,0415
2,5	33,08137	0,04166667
2,51	33,1974	0,04183333
2,52	33,3341	0,042
2,53	33,48827	0,04216667
2,54	33,65517	0,04233333
2,55	33,80616	0,0425
2,56	33,95398	0,04266667
2,57	34,10022	0,04283333
2,58	34,25598	0,043
2,59	34,41493	0,04316667
2,6	34,57387	0,04333333
2,61	34,71215	0,0435
2,62	34,83613	0,04366667
2,63	34,96965	0,04383333
2,64	35,12223	0,044
2,65	35,278	0,04416667
2,66	35,42423	0,04433334
2,67	35,55934	0,04453333
2,68	35,6849	0,0447
2,69	35,81842	0,04486667
2,7	35,971	0,045
2,71	36,13313	0,04516667
2,72	36,29049	0,04533333
2,73	36,43036	0,04553333
2,74	36,55434	0,04566667
2,75	36,68785	0,04586667
2,76	36,84521	0,046
2,77	37,01369	0,04616667
2,78	37,17422	0,04633334
2,79	37,32364	0,0465
2,8	37,4635	0,04666667
2,81	37,59066	0,04683333
2,82	37,70987	0,047
2,83	37,84816	0,0472
2,84	37,99598	0,04733333
2,85	38,13426	0,0475
2,86	38,26777	0,04766667
2,87	38,40923	0,04783333
2,88	38,55864	0,048
2,89	38,71123	0,04816667
2,9	38,86223	0,04833334
2,91	39,01958	0,0485
2,92	39,18648	0,0487
2,93	39,33589	0,04883333
2,94	39,46145	0,049
2,95	39,57748	0,04916667
2,96	39,71418	0,04933333
2,97	39,86041	0,0495
2,98	40,00982	0,04966667
2,99	40,15446	0,04983333
3	40,29751	0,05
3,01	40,43738	0,05016667
3,02	40,57566	0,05033333
3,03	40,72189	0,0505
3,04	40,8713	0,05066667
3,05	41,02389	0,05083333
3,06	41,17807	0,051
3,07	41,3386	0,05116667
3,08	41,49119	0,05133333
3,09	41,62947	0,0515
3,1	41,76617	0,05166667
3,11	41,90763	0,05183334
3,12	42,04591	0,052
