Имя испытания	Режим испытания	Тип испытания	Заголовок1	Комментарий1	Ключвое слово	Наименование продукта	Имя файла испытания	Имя файла метода	Дата отчета	Дата испытания	Режим испытания	Тип испытания	Скорость	Форма	Серия:	Части серии:
4-1.xtas	Одиночный	Растяжение	Заголовок	Комментарий	 	 	4-1.xtas	 	27.05.2021	27.05.2021	Одиночный	Растяжение	1мм/мин	Плоская	1	1

Форма:	Серия:	Часть серии:
Плоская	1	1
Имя	Толщина	Ширина	Длина базы измерения
Размерность:	мм	мм	мм
1 _ 1	4,0000	10,0000	120,0000

Имя	Удлинение1_Ход	Удлинение1_Удлинение
Параметр	Сила 1 Н	Сила 1 Н
Единица	мм	мм
1 _ 1	0,00459	0,00459

1 _ 1	
Время	Сила	Ход
сек	Н	мм
0	0,4291534	0
0,01	0,4498164	0,0001
0,02	0,483195	0,000233333
0,03	0,4720688	0,000466667
0,04	0,4212061	0,000666667
0,05	0,41008	0,000833333
0,06	0,4673004	0,001033333
0,07	0,5133947	0,0012
0,08	0,4863739	0,001366667
0,09	0,4259745	0,001533333
0,1	0,4021327	0,0017
0,11	0,4227956	0,001866667
0,12	0,4673004	0,002033333
0,13	0,4959106	0,0022
0,14	0,4863739	0,002333333
0,15	0,445048	0,002533333
0,16	0,4339218	0,002666667
0,17	0,4768372	0,002866667
0,18	0,518163	0,003033333
0,19	0,518163	0,0032
0,2	0,4959106	0,003333333
0,21	0,4879633	0,0035
0,22	0,5070369	0,003666667
0,23	0,5292892	0,003833333
0,24	0,5404155	0,004
0,25	0,5435944	0,0042
0,26	0,5674362	0,004366667
0,27	0,6373723	0,004533333
0,28	0,7470449	0,0047
0,29	0,855128	0,004866667
0,3	0,9361903	0,005033333
0,31	0,9965897	0,0052
0,32	1,056989	0,005366667
0,33	1,14282	0,005533333
0,34	1,246134	0,0057
0,35	1,336733	0,005866667
0,36	1,398722	0,006033333
0,37	1,455943	0,0062
0,38	1,532237	0,006366667
0,39	1,632372	0,006533334
0,4	1,738866	0,006666667
0,41	1,837412	0,006866667
0,42	1,923243	0,007033333
0,43	2,010663	0,0072
0,44	2,10921	0,007366667
0,45	2,202988	0,007533333
0,46	2,28564	0,0077
0,47	2,358754	0,007866667
0,48	2,439817	0,008033333
0,49	2,527237	0,0082
0,5	2,60512	0,008366667
0,51	2,684593	0,008533333
0,52	2,772013	0,0087
0,53	2,867381	0,008866667
0,54	2,961159	0,009033334
0,55	3,051758	0,0092
0,56	3,140767	0,009333333
0,57	3,232956	0,009533334
0,58	3,328323	0,0097
0,59	3,430049	0,009866667
0,6	3,522237	0,01003333
0,61	3,600121	0,0102
0,62	3,665288	0,01036667
0,63	3,741582	0,01053333
0,64	3,829002	0,0107
0,65	3,92437	0,01086667
0,66	4,019737	0,01103333
0,67	4,115105	0,0112
0,68	4,199346	0,01136667
0,69	4,27405	0,01153333
0,7	4,348755	0,0117
0,71	4,432996	0,01186667
0,72	4,526774	0,01203333
0,73	4,62532	0,0122
0,74	4,717509	0,01236667
0,75	4,812876	0,01253333
0,76	4,916191	0,0127
0,77	5,014738	0,01286667
0,78	5,098979	0,01303333
0,79	5,176862	0,0132
0,8	5,269051	0,01336667
0,81	5,367597	0,01353333
0,82	5,456606	0,0137
0,83	5,531311	0,01386667
0,84	5,609194	0,01403333
0,85	5,707741	0,0142
0,86	5,819003	0,01436667
0,87	5,923907	0,01453333
0,88	6,014506	0,0147
0,89	6,098747	0,01486667
0,9	6,168684	0,01503333
0,91	6,224314	0,0152
0,92	6,281535	0,01536667
0,93	6,373724	0,01553333
0,94	6,497701	0,0157
0,95	6,626447	0,01586667
0,96	6,723404	0,016
0,97	6,79175	0,0162
0,98	6,853739	0,01636667
0,99	6,94116	0,01653333
1	7,044474	0,0167
1,01	7,136663	0,01686667
1,02	7,212957	0,01703333
1,03	7,281303	0,0172
1,04	7,370313	0,01736667
1,05	7,492701	0,01753333
1,06	7,623037	0,0177
1,07	7,721583	0,01786667
1,08	7,775625	0,01803333
1,09	7,837614	0,0182
1,1	7,948875	0,01836667
1,11	8,071263	0,01853333
1,12	8,161862	0,01866667
1,13	8,222262	0,01886667
1,14	8,296967	0,01903333
1,15	8,406639	0,0192
1,16	8,525848	0,01933333
1,17	8,632342	0,01953333
1,18	8,716583	0,0197
1,19	8,781751	0,01986667
1,2	8,835793	0,02003333
1,21	8,896192	0,0202
1,22	8,980433	0,02036667
1,23	9,091695	0,02053333
1,24	9,210904	0,0207
1,25	9,317398	0,02086667
1,26	9,401639	0,02103333
1,27	9,466807	0,0212
1,28	9,531975	0,02136667
1,29	9,627342	0,02153333
1,3	9,743373	0,0217
1,31	9,849866	0,02186667
1,32	9,918213	0,022
1,33	9,972255	0,0222
1,34	10,0565	0,02236667
1,35	10,17253	0,02253333
1,36	10,27902	0,0227
1,37	10,34101	0,02286667
1,38	10,3871	0,02303333
1,39	10,46658	0,0232
1,4	10,58578	0,02333333
1,41	10,7193	0,02353333
1,42	10,83056	0,0237
1,43	10,91003	0,02386667
1,44	10,98792	0,02403333
1,45	11,08646	0,0242
1,46	11,19455	0,02436667
1,47	11,28991	0,02453333
1,48	11,36303	0,0247
1,49	11,42661	0,02486667
1,5	11,5029	0,02503333
1,51	11,60304	0,0252
1,52	11,70953	0,02536667
1,53	11,80649	0,02553333
1,54	11,90503	0,0257
1,55	12,00199	0,02586667
1,56	12,08941	0,02603333
1,57	12,17365	0,0262
1,58	12,26584	0,02636667
1,59	12,36598	0,02653333
1,6	12,46134	0,0267
1,61	12,544	0,02686667
1,62	12,61711	0,02703333
1,63	12,69817	0,0272
1,64	12,79036	0,02736667
1,65	12,89368	0,02753333
1,66	12,98428	0,0277
1,67	13,05739	0,02786667
1,68	13,13051	0,02803333
1,69	13,21793	0,0282
1,7	13,32124	0,02836667
1,71	13,4182	0,02853333
1,72	13,50244	0,0287
1,73	13,59463	0,02886667
1,74	13,69794	0,02903333
1,75	13,79013	0,0292
1,76	13,8696	0,02933333
1,77	13,94272	0,02953333
1,78	14,02537	0,0297
1,79	14,11438	0,02986667
1,8	14,20339	0,03003333
1,81	14,29081	0,0302
1,82	14,38936	0,03033333
1,83	14,5038	0,0305
1,84	14,61665	0,0307
1,85	14,71202	0,03086667
1,86	14,78513	0,03103333
1,87	14,8503	0,0312
1,88	14,925	0,03136667
1,89	15,01401	0,03153333
1,9	15,12051	0,0317
1,91	15,22382	0,03186667
1,92	15,31919	0,03203334
1,93	15,40502	0,0322
1,94	15,50357	0,03236667
1,95	15,61006	0,03253333
1,96	15,70384	0,0327
1,97	15,78649	0,03286667
1,98	15,85325	0,03303333
1,99	15,92795	0,0332
2	16,00901	0,03336667
2,01	16,09325	0,03353333
2,02	16,18067	0,0337
2,03	16,27763	0,03386667
2,04	16,38412	0,03403333
2,05	16,48108	0,0342
2,06	16,57486	0,03436667
2,07	16,66864	0,03453333
2,08	16,76241	0,0347
2,09	16,8546	0,03486667
2,1	16,93567	0,03503333
2,11	17,01196	0,0352
2,12	17,08825	0,03536667
2,13	17,18521	0,03553334
2,14	17,29488	0,0357
2,15	17,39502	0,03586667
2,16	17,48244	0,03603333
2,17	17,56032	0,0362
2,18	17,6398	0,03636667
2,19	17,71927	0,03653333
2,2	17,8051	0,0367
2,21	17,89729	0,03686667
2,22	17,99265	0,03703333
2,23	18,08802	0,0372
2,24	18,18339	0,03736667
2,25	18,28988	0,03753334
2,26	18,3932	0,0377
2,27	18,48539	0,03786667
2,28	18,5585	0,03803333
2,29	18,63162	0,0382
2,3	18,72381	0,03836667
2,31	18,83825	0,03853333
2,32	18,94474	0,0387
2,33	19,0258	0,03886667
2,34	19,10528	0,03903333
2,35	19,18316	0,0392
2,36	19,25627	0,03936667
2,37	19,32462	0,03953333
2,38	19,40409	0,0397
2,39	19,49946	0,03986667
2,4	19,60754	0,04003333
2,41	19,72198	0,0402
2,42	19,83007	0,04036667
2,43	19,91749	0,04053333
2,44	19,99696	0,0407
2,45	20,0812	0,04086667
2,46	20,16703	0,04103334
2,47	20,25127	0,0412
2,48	20,34187	0,04136667
2,49	20,45313	0,04153333
2,5	20,56917	0,0417
2,51	20,67089	0,04186667
2,52	20,75195	0,04203333
2,53	20,83143	0,0422
2,54	20,92043	0,04236667
2,55	21,02057	0,04253333
2,56	21,11912	0,0427
2,57	21,21449	0,04286667
2,58	21,31462	0,04303334
2,59	21,40999	0,0432
2,6	21,499	0,04336667
2,61	21,58324	0,04353333
2,62	21,66271	0,0437
2,63	21,74695	0,04386667
2,64	21,83119	0,04403333
2,65	21,91544	0,0442
2,66	22,00286	0,04436667
2,67	22,09187	0,04453333
2,68	22,16816	0,04466667
2,69	22,23651	0,04486667
2,7	22,32075	0,04503334
2,71	22,42088	0,0452
2,72	22,52738	0,04536667
2,73	22,63228	0,04553333
2,74	22,74195	0,0457
2,75	22,83414	0,04586667
2,76	22,91521	0,04603333
2,77	22,99468	0,0462
2,78	23,09004	0,04636667
2,79	23,187	0,04653334
2,8	23,28714	0,0467
2,81	23,38251	0,04686667
2,82	23,47787	0,04703333
2,83	23,57006	0,0472
2,84	23,67179	0,04736667
2,85	23,77669	0,04753333
2,86	23,86729	0,0477
2,87	23,93723	0,04786667
2,88	24,00239	0,04803333
2,89	24,08981	0,0482
2,9	24,18518	0,04836667
2,91	24,26624	0,04853334
2,92	24,33459	0,04866667
2,93	24,41088	0,04886667
2,94	24,50307	0,04903333
2,95	24,6191	0,0492
2,96	24,7399	0,04936667
2,97	24,83686	0,04953333
2,98	24,9052	0,0497
2,99	24,96719	0,04986667
3	25,04349	0,05003333
3,01	25,14362	0,0502
3,02	25,25806	0,05036667
3,03	25,36456	0,05053334
3,04	25,4488	0,0507
3,05	25,51874	0,05086667
3,06	25,60298	0,05103333
3,07	25,71583	0,0512
3,08	25,83186	0,05136667
3,09	25,93199	0,05153333
