Имя испытания	Режим испытания	Тип испытания	Заголовок1	Комментарий1	Ключвое слово	Наименование продукта	Имя файла испытания	Имя файла метода	Дата отчета	Дата испытания	Режим испытания	Тип испытания	Скорость	Форма	Серия:	Части серии:
3-7.xtas	Одиночный	Растяжение	Заголовок	Комментарий	 	 	3-7.xtas	 	27.05.2021	27.05.2021	Одиночный	Растяжение	1мм/мин	Плоская	1	1

Форма:	Серия:	Часть серии:
Плоская	1	1
Имя	Толщина	Ширина	Длина базы измерения
Размерность:	мм	мм	мм
1 _ 1	4,0000	10,0000	120,0000

Имя	Удлинение1_Ход	Удлинение1_Удлинение
Параметр	Сила 1 Н	Сила 1 Н
Единица	мм	мм
1 _ 1	0,00564	0,00564

1 _ 1	
Время	Сила	Ход
сек	Н	мм
0	0,2415975	0
0,01	0,2415975	0,0001
0,02	0,2415975	0,0002333333
0,03	0,2352397	0,0004666667
0,04	0,222524	0,0006666667
0,05	0,20504	0,0008333334
0,06	0,1891454	0,001033333
0,07	0,1811981	0,0012
0,08	0,1764297	0,001333333
0,09	0,1764297	0,001533333
0,1	0,1780192	0,0017
0,11	0,1923243	0,001866667
0,12	0,20504	0,002033333
0,13	0,2082189	0,0022
0,14	0,2034505	0,002366667
0,15	0,1970927	0,002533333
0,16	0,2034505	0,0027
0,17	0,2193451	0,002866667
0,18	0,2463659	0,003033333
0,19	0,2717972	0,003166667
0,2	0,2733866	0,003333333
0,21	0,2654394	0,0035
0,22	0,2654394	0,003666667
0,23	0,2765656	0,003833333
0,24	0,298818	0,004033333
0,25	0,3449122	0,0042
0,26	0,4212061	0,004366667
0,27	0,5070369	0,004533333
0,28	0,5896886	0,0047
0,29	0,6548564	0,004866667
0,3	0,7216136	0,005033333
0,31	0,7931392	0,0052
0,32	0,8694331	0,005366667
0,33	0,9457271	0,005533333
0,34	1,029968	0,0057
0,35	1,125336	0,005866667
0,36	1,225471	0,006033333
0,37	1,328786	0,0062
0,38	1,432101	0,006366667
0,39	1,524289	0,006533334
0,4	1,603762	0,0067
0,41	1,670519	0,006866667
0,42	1,735687	0,007033333
0,43	1,811981	0,0072
0,44	1,90258	0,007366667
0,45	2,005895	0,007533333
0,46	2,10921	0,0077
0,47	2,206167	0,007866667
0,48	2,298355	0,008033333
0,49	2,390544	0,0082
0,5	2,481143	0,008366667
0,51	2,565384	0,008533333
0,52	2,641678	0,0087
0,53	2,717972	0,008866667
0,54	2,806981	0,009033334
0,55	2,907117	0,0092
0,56	3,010432	0,009366667
0,57	3,105799	0,009533334
0,58	3,197988	0,0097
0,59	3,288587	0,009866667
0,6	3,364881	0,01003333
0,61	3,434817	0,0102
0,62	3,511111	0,01036667
0,63	3,592173	0,01053333
0,64	3,671646	0,0107
0,65	3,751119	0,01086667
0,66	3,832181	0,01103333
0,67	3,919601	0,0112
0,68	4,01179	0,01136667
0,69	4,107157	0,01153333
0,7	4,199346	0,0117
0,71	4,294713	0,01186667
0,72	4,398028	0,01203333
0,73	4,502932	0,0122
0,74	4,595121	0,01236667
0,75	4,663467	0,01253333
0,76	4,731814	0,0127
0,77	4,812876	0,01286667
0,78	4,911423	0,01303333
0,79	5,017916	0,0132
0,8	5,118052	0,01336667
0,81	5,205472	0,01353333
0,82	5,278587	0,0137
0,83	5,364418	0,01386667
0,84	5,466143	0,01403333
0,85	5,571047	0,0142
0,86	5,664825	0,01436667
0,87	5,758604	0,01453333
0,88	5,85715	0,0147
0,89	5,952517	0,01486667
0,9	6,039937	0,01503333
0,91	6,125768	0,0152
0,92	6,210009	0,01536667
0,93	6,29425	0,01553333
0,94	6,38485	0,0157
0,95	6,484985	0,01586667
0,96	6,585121	0,01603333
0,97	6,669363	0,0162
0,98	6,745656	0,01636667
0,99	6,817182	0,01653333
1	6,887118	0,0167
1,01	6,960233	0,01686667
1,02	7,047653	0,01703333
1,03	7,143021	0,0172
1,04	7,239977	0,01736667
1,05	7,343292	0,01753333
1,06	7,452965	0,0177
1,07	7,553101	0,01786667
1,08	7,6437	0,01803333
1,09	7,716815	0,0182
1,1	7,794698	0,01836667
1,11	7,882118	0,01853333
1,12	7,963181	0,0187
1,13	8,042653	0,01886667
1,14	8,126895	0,01903333
1,15	8,225441	0,0192
1,16	8,328755	0,01936667
1,17	8,432071	0,01953333
1,18	8,529027	0,0197
1,19	8,627574	0,01986667
1,2	8,72453	0,02003333
1,21	8,823077	0,0202
1,22	8,918445	0,02036667
1,23	9,002686	0,02053333
1,24	9,078979	0,0207
1,25	9,152095	0,02086667
1,26	9,228389	0,02103333
1,27	9,314219	0,0212
1,28	9,404819	0,02136667
1,29	9,489059	0,02153333
1,3	9,566943	0,0217
1,31	9,649594	0,02186667
1,32	9,744962	0,02203333
1,33	9,857814	0,0222
1,34	9,964307	0,02236667
1,35	10,04537	0,02253333
1,36	10,11689	0,0227
1,37	10,19319	0,02286667
1,38	10,26948	0,02303333
1,39	10,33942	0,0232
1,4	10,42684	0,02336667
1,41	10,5381	0,02353333
1,42	10,65254	0,0237
1,43	10,75586	0,02386667
1,44	10,84805	0,02403333
1,45	10,93229	0,0242
1,46	11,00858	0,02436667
1,47	11,07693	0,02453333
1,48	11,16594	0,0247
1,49	11,28515	0,02486667
1,5	11,40753	0,02503333
1,51	11,49813	0,0252
1,52	11,55535	0,02536667
1,53	11,61098	0,02553333
1,54	11,69046	0,0257
1,55	11,78106	0,02586667
1,56	11,87007	0,02603333
1,57	11,95431	0,0262
1,58	12,04173	0,02636667
1,59	12,14981	0,02653333
1,6	12,28333	0,0267
1,61	12,40889	0,02686667
1,62	12,49472	0,02703333
1,63	12,55989	0,0272
1,64	12,64413	0,02736667
1,65	12,76493	0,02753333
1,66	12,90798	0,0277
1,67	13,03673	0,02786667
1,68	13,10984	0,02803333
1,69	13,14799	0,0282
1,7	13,18614	0,02836667
1,71	13,24018	0,02853333
1,72	13,30217	0,0287
1,73	13,36734	0,02886667
1,74	13,44999	0,02903333
1,75	13,56284	0,0292
1,76	13,70748	0,02936667
1,77	13,86007	0,02953333
1,78	13,98246	0,0297
1,79	14,05875	0,02986667
1,8	14,11279	0,03003333
1,81	14,17001	0,0302
1,82	14,23995	0,03036667
1,83	14,33214	0,03053333
1,84	14,43386	0,0307
1,85	14,5181	0,03086667
1,86	14,58804	0,03103333
1,87	14,67546	0,0312
1,88	14,79785	0,03136667
1,89	14,92818	0,03153333
1,9	15,04262	0,0317
1,91	15,13481	0,03186667
1,92	15,227	0,03203334
1,93	15,33031	0,0322
1,94	15,43363	0,03236667
1,95	15,52582	0,03253333
1,96	15,59734	0,0327
1,97	15,66251	0,03286667
1,98	15,74675	0,03303333
1,99	15,84689	0,0332
2	15,95815	0,03336667
2,01	16,05829	0,03353333
2,02	16,13458	0,0337
2,03	16,17908	0,03386667
2,04	16,222	0,03403333
2,05	16,28717	0,0342
2,06	16,37459	0,03436667
2,07	16,47472	0,03453333
2,08	16,57804	0,0347
2,09	16,68453	0,03486667
2,1	16,79897	0,03503333
2,11	16,915	0,0352
2,12	17,0215	0,03536667
2,13	17,10256	0,03553334
2,14	17,16296	0,0357
2,15	17,23925	0,03586667
2,16	17,35846	0,03603333
2,17	17,49674	0,0362
2,18	17,61119	0,03636667
2,19	17,6843	0,03653333
2,2	17,73834	0,0367
2,21	17,80192	0,03686667
2,22	17,87821	0,03703333
2,23	17,96404	0,0372
2,24	18,05464	0,03736667
2,25	18,14365	0,03753334
2,26	18,23584	0,0377
2,27	18,34551	0,03786667
2,28	18,4679	0,03803333
2,29	18,57281	0,0382
2,3	18,6491	0,03836667
2,31	18,71427	0,03853333
2,32	18,79851	0,0387
2,33	18,90024	0,03886667
2,34	18,99401	0,03903333
2,35	19,06554	0,0392
2,36	19,13071	0,03936667
2,37	19,21495	0,03953333
2,38	19,32303	0,0397
2,39	19,43747	0,03986667
2,4	19,53761	0,04003333
2,41	19,61708	0,0402
2,42	19,69655	0,04036667
2,43	19,78079	0,04053333
2,44	19,8698	0,0407
2,45	19,96517	0,04086667
2,46	20,06054	0,04103334
2,47	20,14955	0,0412
2,48	20,24492	0,04136667
2,49	20,34505	0,04153333
2,5	20,44678	0,0417
2,51	20,53897	0,04186667
2,52	20,61685	0,04203333
2,53	20,70427	0,0422
2,54	20,80441	0,04236667
2,55	20,90772	0,04253333
2,56	20,99832	0,0427
2,57	21,07461	0,04286667
2,58	21,15568	0,04303334
2,59	21,24786	0,0432
2,6	21,33846	0,04336667
2,61	21,42747	0,04353333
2,62	21,51966	0,0437
2,63	21,61503	0,04386667
2,64	21,71516	0,04403333
2,65	21,81689	0,0442
2,66	21,91067	0,04436667
2,67	21,99014	0,04453333
2,68	22,06961	0,0447
2,69	22,1618	0,04486667
2,7	22,25876	0,04503334
2,71	22,35413	0,0452
2,72	22,44631	0,04536667
2,73	22,54009	0,04553333
2,74	22,63228	0,0457
2,75	22,72765	0,04586667
2,76	22,82143	0,04603333
2,77	22,90885	0,0462
2,78	22,99627	0,04636667
2,79	23,07415	0,04653334
2,8	23,15044	0,0467
2,81	23,22197	0,04686667
2,82	23,29826	0,04703333
2,83	23,38251	0,0472
2,84	23,48582	0,04736667
2,85	23,60026	0,04753333
2,86	23,70834	0,0477
2,87	23,80053	0,04786667
2,88	23,88159	0,04803333
2,89	23,96425	0,0482
2,9	24,05643	0,04836667
2,91	24,16293	0,04853334
2,92	24,26306	0,0487
2,93	24,35207	0,04886667
2,94	24,44267	0,04903333
2,95	24,54599	0,0492
2,96	24,6493	0,04936667
2,97	24,74626	0,04953333
2,98	24,84163	0,0497
2,99	24,94017	0,04986667
3	25,02918	0,05003333
3,01	25,09117	0,0502
3,02	25,15634	0,05036667
3,03	25,24376	0,05053334
3,04	25,34231	0,0507
3,05	25,43131	0,05086667
3,06	25,51556	0,05103333
3,07	25,61092	0,0512
3,08	25,71424	0,05136667
