Имя испытания	Режим испытания	Тип испытания	Заголовок1	Комментарий1	Ключвое слово	Наименование продукта	Имя файла испытания	Имя файла метода	Дата отчета	Дата испытания	Режим испытания	Тип испытания	Скорость	Форма	Серия:	Части серии:
5-9.xtas	Одиночный	Растяжение	Заголовок	Комментарий	 	 	5-9.xtas	 	27.05.2021	27.05.2021	Одиночный	Растяжение	1мм/мин	Плоская	1	1

Форма:	Серия:	Часть серии:
Плоская	1	1
Имя	Толщина	Ширина	Длина базы измерения
Размерность:	мм	мм	мм
1 _ 1	4,0000	10,0000	120,0000

Имя	Удлинение1_Ход	Удлинение1_Удлинение
Параметр	Сила 1 Н	Сила 1 Н
Единица	мм	мм
1 _ 1	0,00468	0,00468

1 _ 1	
Время	Сила	Ход
сек	Н	мм
0	0,2892812	0
0,01	0,2876917	0,0001
0,02	0,2765656	0,0002666667
0,03	0,2686183	0,0005
0,04	0,2686183	0,0006666667
0,05	0,2574921	0,0008333334
0,06	0,2336502	0,001033333
0,07	0,2145767	0,0012
0,08	0,2145767	0,001366667
0,09	0,2336502	0,001533333
0,1	0,2733866	0,0017
0,11	0,3258387	0,001866667
0,12	0,3560384	0,002033333
0,13	0,3465017	0,0022
0,14	0,3147125	0,002366667
0,15	0,2813339	0,002533333
0,16	0,2797445	0,0027
0,17	0,3004074	0,002833333
0,18	0,3258387	0,003
0,19	0,3369649	0,003166667
0,2	0,3369649	0,003366667
0,21	0,3449122	0,0035
0,22	0,3751119	0,0037
0,23	0,4307429	0,003866667
0,24	0,5070369	0,004033333
0,25	0,6055832	0,0042
0,26	0,7311503	0,004366667
0,27	0,8710225	0,004533333
0,28	1,022021	0,0047
0,29	1,153946	0,004866667
0,3	1,26044	0,005033333
0,31	1,344681	0,0052
0,32	1,43369	0,005366667
0,33	1,562436	0,005533333
0,34	1,708666	0,0057
0,35	1,827876	0,005866667
0,36	1,912117	0,006033333
0,37	1,999537	0,006166667
0,38	2,117157	0,006366667
0,39	2,25544	0,006533334
0,4	2,382596	0,0067
0,41	2,485911	0,006866667
0,42	2,568563	0,007033333
0,43	2,66552	0,0072
0,44	2,803802	0,007366667
0,45	2,975464	0,007533333
0,46	3,123283	0,0077
0,47	3,209114	0,007866667
0,48	3,266335	0,008033333
0,49	3,356934	0,0082
0,5	3,498395	0,008366667
0,51	3,647804	0,008533333
0,52	3,759066	0,0087
0,53	3,83695	0,008866667
0,54	3,92437	0,009033334
0,55	4,043579	0,0092
0,56	4,18822	0,009366667
0,57	4,323324	0,009533334
0,58	4,432996	0,0097
0,59	4,528364	0,009866667
0,6	4,636446	0,01003333
0,61	4,774729	0,0102
0,62	4,922549	0,01036667
0,63	5,041758	0,01053333
0,64	5,118052	0,0107
0,65	5,180041	0,01086667
0,66	5,278587	0,01103333
0,67	5,421638	0,0112
0,68	5,585352	0,01136667
0,69	5,731583	0,01153333
0,7	5,849203	0,01166667
0,71	5,955696	0,01186667
0,72	6,079674	0,01203333
0,73	6,229083	0,01216667
0,74	6,368955	0,01236667
0,75	6,477038	0,01253333
0,76	6,556511	0,0127
0,77	6,648699	0,01286667
0,78	6,780624	0,01303333
0,79	6,94116	0,0132
0,8	7,077853	0,01336667
0,81	7,17322	0,01353333
0,82	7,249514	0,0137
0,83	7,34965	0,01386667
0,84	7,484754	0,01403333
0,85	7,637342	0,0142
0,86	7,770856	0,01436667
0,87	7,870992	0,01453333
0,88	7,961591	0,0147
0,89	8,076032	0,01486667
0,9	8,219083	0,01503333
0,91	8,363724	0,0152
0,92	8,478165	0,01536667
0,93	8,567174	0,01553333
0,94	8,657773	0,0157
0,95	8,778572	0,01586667
0,96	8,93116	0,01603333
0,97	9,083748	0,0162
0,98	9,206136	0,01636667
0,99	9,301503	0,01653333
1	9,401639	0,0167
1,01	9,527206	0,01686667
1,02	9,681384	0,01703333
1,03	9,829204	0,0172
1,04	9,937286	0,01736667
1,05	10,02153	0,01753333
1,06	10,12166	0,0177
1,07	10,26154	0,01786667
1,08	10,39982	0,01803333
1,09	10,50313	0,0182
1,1	10,57943	0,01836667
1,11	10,66844	0,01853333
1,12	10,79877	0,0187
1,13	10,96249	0,01886667
1,14	11,11507	0,01903333
1,15	11,23905	0,0192
1,16	11,33919	0,01936667
1,17	11,44091	0,01953333
1,18	11,56489	0,0197
1,19	11,69841	0,01986667
1,2	11,80808	0,02003333
1,21	11,88596	0,0202
1,22	11,96861	0,02036667
1,23	12,0767	0,02053333
1,24	12,20385	0,0207
1,25	12,32624	0,02086667
1,26	12,4375	0,02103333
1,27	12,5583	0,0212
1,28	12,69023	0,02136667
1,29	12,84122	0,02153333
1,3	12,98745	0,0217
1,31	13,12097	0,02186667
1,32	13,22905	0,02203333
1,33	13,32919	0,0222
1,34	13,44999	0,02236667
1,35	13,58509	0,02253333
1,36	13,71543	0,0227
1,37	13,82987	0,02286667
1,38	13,93636	0,02303333
1,39	14,04444	0,0232
1,4	14,16365	0,02336667
1,41	14,28922	0,02353333
1,42	14,41161	0,0237
1,43	14,52605	0,02386667
1,44	14,64208	0,02403333
1,45	14,77242	0,0242
1,46	14,90593	0,02436667
1,47	15,0315	0,02453333
1,48	15,13958	0,0247
1,49	15,24131	0,02483333
1,5	15,35416	0,02503333
1,51	15,49562	0,0252
1,52	15,64503	0,02536667
1,53	15,77059	0,02553333
1,54	15,87073	0,0257
1,55	15,97404	0,02586667
1,56	16,09484	0,02603333
1,57	16,222	0,0262
1,58	16,33644	0,02636667
1,59	16,43976	0,02653333
1,6	16,54625	0,0267
1,61	16,66546	0,02686667
1,62	16,81169	0,02703333
1,63	16,96745	0,0272
1,64	17,09938	0,02736667
1,65	17,20905	0,02753333
1,66	17,31555	0,0277
1,67	17,4427	0,02786667
1,68	17,57781	0,02803333
1,69	17,70337	0,0282
1,7	17,80351	0,02836667
1,71	17,89411	0,02853333
1,72	17,99425	0,0287
1,73	18,11345	0,02886667
1,74	18,23425	0,02903333
1,75	18,34551	0,0292
1,76	18,45042	0,02936667
1,77	18,57122	0,02953333
1,78	18,70314	0,0297
1,79	18,83984	0,02986667
1,8	18,97017	0,03003333
1,81	19,10051	0,0302
1,82	19,23402	0,03036667
1,83	19,36436	0,03053333
1,84	19,48992	0,0307
1,85	19,6139	0,03086667
1,86	19,73629	0,03103333
1,87	19,84596	0,0312
1,88	19,9461	0,03136667
1,89	20,04941	0,03153333
1,9	20,16703	0,0317
1,91	20,28624	0,03186667
1,92	20,40068	0,03203334
1,93	20,51989	0,0322
1,94	20,64228	0,03236667
1,95	20,76467	0,03253333
1,96	20,89182	0,0327
1,97	21,03011	0,03286667
1,98	21,1525	0,03303333
1,99	21,26217	0,0332
2	21,37343	0,03336667
2,01	21,50059	0,03353333
2,02	21,62615	0,0337
2,03	21,73742	0,03386667
2,04	21,84868	0,03403333
2,05	21,97107	0,0342
2,06	22,10458	0,03436667
2,07	22,23015	0,03453333
2,08	22,33823	0,0347
2,09	22,43678	0,03486667
2,1	22,53691	0,03503333
2,11	22,66089	0,0352
2,12	22,81189	0,03536667
2,13	22,95494	0,0355
2,14	23,06938	0,0357
2,15	23,16952	0,03586667
2,16	23,29191	0,03603333
2,17	23,43337	0,0362
2,18	23,57006	0,03636667
2,19	23,67814	0,03653333
2,2	23,78146	0,0367
2,21	23,8959	0,03686667
2,22	24,02306	0,03703333
2,23	24,1518	0,0372
2,24	24,25989	0,03736667
2,25	24,35048	0,03753334
2,26	24,43632	0,0377
2,27	24,55076	0,03786667
2,28	24,6954	0,03803333
2,29	24,84957	0,0382
2,3	24,99104	0,03836667
2,31	25,11978	0,03853333
2,32	25,23581	0,0387
2,33	25,35343	0,03886667
2,34	25,46469	0,03903333
2,35	25,58072	0,0392
2,36	25,69517	0,03936667
2,37	25,80325	0,03953333
2,38	25,92087	0,0397
2,39	26,04803	0,03986667
2,4	26,18154	0,04003333
2,41	26,31029	0,0402
2,42	26,42314	0,04036667
2,43	26,53599	0,04053333
2,44	26,65997	0,0407
2,45	26,79666	0,04086667
2,46	26,93017	0,04103334
2,47	27,04144	0,0412
2,48	27,13521	0,04136667
2,49	27,23376	0,04153333
2,5	27,34184	0,0417
2,51	27,45628	0,04186667
2,52	27,57867	0,04203333
2,53	27,70424	0,0422
2,54	27,82981	0,04236667
2,55	27,95696	0,04253333
2,56	28,0873	0,0427
2,57	28,22081	0,04286667
2,58	28,34797	0,04303334
2,59	28,45923	0,0432
2,6	28,56096	0,04336667
2,61	28,67222	0,04353333
2,62	28,8105	0,0437
2,63	28,95196	0,04386667
2,64	29,07435	0,04403333
2,65	29,18243	0,0442
2,66	29,30005	0,04436667
2,67	29,42721	0,04453333
2,68	29,54642	0,0447
2,69	29,64973	0,04486667
2,7	29,76735	0,04503334
2,71	29,90882	0,0452
2,72	30,05028	0,04536667
2,73	30,15836	0,04553333
2,74	30,24578	0,0457
2,75	30,34115	0,04586667
2,76	30,46354	0,04603333
2,77	30,60182	0,0462
2,78	30,74646	0,04636667
2,79	30,87839	0,04653334
2,8	30,996	0,0467
2,81	31,1025	0,04686667
2,82	31,21853	0,04703333
2,83	31,3441	0,0472
2,84	31,46013	0,04736667
2,85	31,5698	0,04753333
2,86	31,67788	0,0477
2,87	31,80345	0,04786667
2,88	31,94968	0,04803333
2,89	32,10227	0,0482
2,9	32,24055	0,04836667
2,91	32,36612	0,04853334
2,92	32,47738	0,0487
2,93	32,58864	0,04886667
2,94	32,71421	0,04903333
2,95	32,84454	0,0492
2,96	32,96058	0,04936667
2,97	33,06707	0,04953333
2,98	33,17833	0,0497
2,99	33,31184	0,04986667
3	33,44854	0,05003333
3,01	33,57093	0,0502
3,02	33,67583	0,05036667
3,03	33,78232	0,05053334
3,04	33,90789	0,0507
3,05	34,05094	0,05086667
3,06	34,2083	0,05103333
3,07	34,35612	0,0512
3,08	34,47533	0,05136667
