Имя испытания	Режим испытания	Тип испытания	Заголовок1	Комментарий1	Ключвое слово	Наименование продукта	Имя файла испытания	Имя файла метода	Дата отчета	Дата испытания	Режим испытания	Тип испытания	Скорость	Форма	Серия:	Части серии:
6-10.xtas	Одиночный	Растяжение	Заголовок	Комментарий	 	 	6-10.xtas	 	27.05.2021	27.05.2021	Одиночный	Растяжение	1мм/мин	Плоская	1	1

Форма:	Серия:	Часть серии:
Плоская	1	1
Имя	Толщина	Ширина	Длина базы измерения
Размерность:	мм	мм	мм
1 _ 1	4,0000	10,0000	120,0000

Имя	Удлинение1_Ход	Удлинение1_Удлинение
Параметр	Сила 1 Н	Сила 1 Н
Единица	мм	мм
1 _ 1	0,00213	0,00213

1 _ 1	
Время	Сила	Ход
сек	Н	мм
0	0,20504	3,333333E-05
0,01	0,1923243	0,0001333333
0,02	0,1621246	0,0003333333
0,03	0,1462301	0,0005666667
0,04	0,149409	0,0007
0,05	0,1684825	0,0009
0,06	0,2113978	0,001033333
0,07	0,2924601	0,001233333
0,08	0,4116694	0,0014
0,09	0,5531311	0,001566667
0,1	0,6945928	0,001733333
0,11	0,8249283	0,0019
0,12	0,9504954	0,002066667
0,13	1,080831	0,002233333
0,14	1,214345	0,0024
0,15	1,355807	0,002566667
0,16	1,513163	0,002733333
0,17	1,678467	0,0029
0,18	1,837412	0,003066667
0,19	1,969337	0,003233333
0,2	2,094905	0,0034
0,21	2,220472	0,003566667
0,22	2,350807	0,003733333
0,23	2,477964	0,0039
0,24	2,608299	0,004066667
0,25	2,741814	0,004233333
0,26	2,875328	0,0044
0,27	3,005664	0,004566667
0,28	3,13282	0,004733333
0,29	3,261566	0,0049
0,3	3,383954	0,005066667
0,31	3,507932	0,005233333
0,32	3,633499	0,0054
0,33	3,770192	0,005566667
0,34	3,916423	0,005733334
0,35	4,065832	0,0059
0,36	4,207293	0,006066667
0,37	4,340807	0,006233334
0,38	4,464785	0,0064
0,39	4,590353	0,006566667
0,4	4,715919	0,006733333
0,41	4,839897	0,0069
0,42	4,965464	0,007066667
0,43	5,102158	0,007233333
0,44	5,251566	0,0074
0,45	5,412102	0,007566667
0,46	5,577405	0,007733333
0,47	5,749067	0,007900001
0,48	5,900065	0,008066666
0,49	6,020864	0,008233333
0,5	6,124178	0,0084
0,51	6,240209	0,008566666
0,52	6,368955	0,008733333
0,53	6,492933	0,0089
0,54	6,615321	0,009066666
0,55	6,756783	0,009233333
0,56	6,914139	0,0094
0,57	7,061958	0,009566667
0,58	7,17481	0,009733333
0,59	7,265409	0,0099
0,6	7,365545	0,01006667
0,61	7,499059	0,01023333
0,62	7,651647	0,0104
0,63	7,802645	0,01056667
0,64	7,947286	0,01073333
0,65	8,091927	0,0109
0,66	8,246104	0,01106667
0,67	8,412997	0,01123333
0,68	8,570354	0,0114
0,69	8,711815	0,01156667
0,7	8,834203	0,01173333
0,71	8,947055	0,0119
0,72	9,072621	0,01206667
0,73	9,214084	0,01223333
0,74	9,358724	0,0124
0,75	9,497006	0,01256667
0,76	9,624164	0,01273333
0,77	9,757678	0,0129
0,78	9,895961	0,01306667
0,79	10,0263	0,01323333
0,8	10,13597	0,0134
0,81	10,24405	0,01356667
0,82	10,36644	0,01373333
0,83	10,49519	0,0139
0,84	10,61757	0,01406667
0,85	10,7495	0,01423333
0,86	10,90209	0,0144
0,87	11,05468	0,01456667
0,88	11,19614	0,01473333
0,89	11,33124	0,0149
0,9	11,46793	0,01506667
0,91	11,60145	0,01523333
0,92	11,72384	0,0154
0,93	11,83192	0,01556667
0,94	11,94318	0,01573333
0,95	12,07987	0,0159
0,96	12,23723	0,01606667
0,97	12,39777	0,01623333
0,98	12,5583	0,0164
0,99	12,7093	0,01656667
1	12,84599	0,01673333
1,01	12,96043	0,0169
1,02	13,06534	0,01706667
1,03	13,17978	0,01723333
1,04	13,31329	0,0174
1,05	13,46588	0,01756667
1,06	13,60416	0,01773333
1,07	13,72178	0,0179
1,08	13,82669	0,01806667
1,09	13,94749	0,01823333
1,1	14,07782	0,0184
1,11	14,20021	0,01856667
1,12	14,30829	0,01873333
1,13	14,42591	0,0189
1,14	14,57214	0,01906667
1,15	14,74063	0,01923333
1,16	14,90116	0,0194
1,17	15,03627	0,01956667
1,18	15,15865	0,01973333
1,19	15,28899	0,0199
1,2	15,4225	0,02006667
1,21	15,55284	0,02023333
1,22	15,68317	0,0204
1,23	15,81669	0,02056667
1,24	15,94543	0,02073333
1,25	16,06782	0,0209
1,26	16,19816	0,02106667
1,27	16,32532	0,02123333
1,28	16,44452	0,0214
1,29	16,56214	0,02156667
1,3	16,69248	0,02173333
1,31	16,84189	0,0219
1,32	16,99924	0,02206667
1,33	17,15501	0,02223333
1,34	17,29806	0,0224
1,35	17,43158	0,02256667
1,36	17,55714	0,02273333
1,37	17,67953	0,0229
1,38	17,79874	0,02306667
1,39	17,92431	0,02323333
1,4	18,0467	0,0234
1,41	18,16591	0,02356667
1,42	18,28512	0,02373333
1,43	18,41545	0,0239
1,44	18,54897	0,02406667
1,45	18,68725	0,02423333
1,46	18,83189	0,0244
1,47	18,97335	0,02456667
1,48	19,11163	0,02473333
1,49	19,25627	0,0249
1,5	19,40727	0,02506667
1,51	19,55509	0,02523333
1,52	19,6902	0,0254
1,53	19,81576	0,02556667
1,54	19,93497	0,02573333
1,55	20,06372	0,0259
1,56	20,19087	0,02606667
1,57	20,31326	0,02623333
1,58	20,42929	0,0264
1,59	20,55804	0,02656667
1,6	20,70427	0,02673333
1,61	20,84255	0,0269
1,62	20,96017	0,02706667
1,63	21,06825	0,02723333
1,64	21,18587	0,0274
1,65	21,32098	0,02756667
1,66	21,47675	0,02773333
1,67	21,64205	0,0279
1,68	21,79941	0,02803333
1,69	21,93928	0,02823333
1,7	22,05849	0,0284
1,71	22,1777	0,02856667
1,72	22,30326	0,02873333
1,73	22,4336	0,0289
1,74	22,57506	0,02906667
1,75	22,72765	0,02923333
1,76	22,87706	0,02936667
1,77	23,00739	0,02956667
1,78	23,12342	0,02973333
1,79	23,24581	0,0299
1,8	23,37615	0,03006667
1,81	23,50648	0,03023333
1,82	23,63682	0,0304
1,83	23,77033	0,03056667
1,84	23,90862	0,03073333
1,85	24,05008	0,0309
1,86	24,19154	0,03106667
1,87	24,32823	0,03123333
1,88	24,45857	0,0314
1,89	24,59208	0,03156667
1,9	24,73354	0,03173333
1,91	24,87183	0,0319
1,92	25,00216	0,03206667
1,93	25,12773	0,03223334
1,94	25,25012	0,0324
1,95	25,37251	0,03256667
1,96	25,49171	0,03273333
1,97	25,61569	0,0329
1,98	25,74921	0,03306667
1,99	25,89067	0,03323333
2	26,03213	0,0334
2,01	26,17677	0,03356667
2,02	26,31982	0,03373333
2,03	26,45651	0,0339
2,04	26,58367	0,03406667
2,05	26,71401	0,03423334
2,06	26,86659	0,0344
2,07	27,02236	0,03456667
2,08	27,15746	0,03473333
2,09	27,27985	0,0349
2,1	27,39747	0,03506667
2,11	27,51668	0,03523333
2,12	27,64384	0,0354
2,13	27,79325	0,03556667
2,14	27,94107	0,03573333
2,15	28,06822	0,0359
2,16	28,18266	0,03606667
2,17	28,30823	0,03623333
2,18	28,45764	0,0364
2,19	28,60387	0,03656667
2,2	28,73103	0,03673333
2,21	28,84865	0,0369
2,22	28,97581	0,03706667
2,23	29,12839	0,03723333
2,24	29,29211	0,0374
2,25	29,44311	0,03756667
2,26	29,57185	0,03773334
2,27	29,67993	0,0379
2,28	29,78643	0,03806667
2,29	29,91199	0,03823333
2,3	30,05505	0,0384
2,31	30,20763	0,03856667
2,32	30,35227	0,03873333
2,33	30,47943	0,0389
2,34	30,59705	0,03906667
2,35	30,72739	0,03923333
2,36	30,86885	0,03936667
2,37	31,00713	0,03956667
2,38	31,13111	0,03976667
2,39	31,25668	0,0399
2,4	31,39814	0,04006667
2,41	31,54437	0,04023333
2,42	31,68583	0,0404
2,43	31,8114	0,04056667
2,44	31,9306	0,04073333
2,45	32,05935	0,0409
2,46	32,2024	0,04106667
2,47	32,34704	0,04123333
2,48	32,47738	0,0414
2,49	32,60295	0,04156667
2,5	32,7301	0,04173333
2,51	32,86679	0,0419
2,52	33,01303	0,04203333
2,53	33,16243	0,04223333
2,54	33,30867	0,0424
2,55	33,45649	0,04256667
2,56	33,59795	0,04273333
2,57	33,72828	0,0429
2,58	33,83954	0,04306667
2,59	33,95557	0,04323334
2,6	34,09227	0,04336667
2,61	34,24962	0,04356667
2,62	34,40539	0,04373333
2,63	34,54049	0,0439
2,64	34,65493	0,04406667
2,65	34,77732	0,04423333
2,66	34,91561	0,0444
2,67	35,05707	0,04456667
2,68	35,19535	0,04473333
2,69	35,33999	0,0449
2,7	35,48622	0,04506667
2,71	35,63563	0,04523334
2,72	35,78027	0,0454
2,73	35,90266	0,04556667
2,74	36,01074	0,04573333
2,75	36,13313	0,0459
2,76	36,27459	0,04606667
2,77	36,41605	0,04623333
2,78	36,54957	0,0464
2,79	36,67514	0,04656667
2,8	36,80706	0,04673333
2,81	36,94375	0,0469
2,82	37,07727	0,04706667
2,83	37,19966	0,04723334
2,84	37,31569	0,0474
2,85	37,44602	0,04756667
2,86	37,59861	0,04773333
2,87	37,76233	0,0479
2,88	37,91332	0,04806667
2,89	38,04684	0,04823333
2,9	38,16605	0,0484
2,91	38,29797	0,04856667
2,92	38,4442	0,04873333
2,93	38,59361	0,0489
2,94	38,72712	0,04906667
2,95	38,84156	0,04923333
2,96	38,95442	0,0494
2,97	39,08793	0,04956667
2,98	39,24052	0,04973333
2,99	39,38675	0,0499
3	39,52026	0,05006667
3,01	39,65696	0,05023333
3,02	39,80001	0,0504
3,03	39,94783	0,05056667
3,04	40,08293	0,05073334
3,05	40,21168	0,0509
3,06	40,33406	0,05106667
3,07	40,46122	0,05123333
3,08	40,59474	0,0514
3,09	40,72825	0,05156667
