Имя испытания	Режим испытания	Тип испытания	Заголовок1	Комментарий1	Ключвое слово	Наименование продукта	Имя файла испытания	Имя файла метода	Дата отчета	Дата испытания	Режим испытания	Тип испытания	Скорость	Форма	Серия:	Части серии:
7-7.xtas	Одиночный	Растяжение	Заголовок	Комментарий	 	 	7-7.xtas	 	27.05.2021	27.05.2021	Одиночный	Растяжение	1мм/мин	Плоская	1	1

Форма:	Серия:	Часть серии:
Плоская	1	1
Имя	Толщина	Ширина	Длина базы измерения
Размерность:	мм	мм	мм
1 _ 1	4,0000	10,0000	120,0000

Имя	Удлинение1_Ход	Удлинение1_Удлинение
Параметр	Сила 1 Н	Сила 1 Н
Единица	мм	мм
1 _ 1	0,00529	0,00529

1 _ 1	
Время	Сила	Ход
сек	Н	мм
0	0,09377798	3,333333E-05
0,01	0,1192093	0,0001
0,02	0,1541774	0,0002333333
0,03	0,1621246	0,0004666667
0,04	0,1303355	0,0006666667
0,05	0,08106232	0,0008333334
0,06	0,06993612	0,001
0,07	0,1001358	0,0012
0,08	0,1382828	0,001366667
0,09	0,1541774	0,001533333
0,1	0,1319249	0,0017
0,11	0,1001358	0,001866667
0,12	0,09218851	0,002
0,13	0,1239777	0,0022
0,14	0,1732508	0,002333333
0,15	0,1955032	0,002533333
0,16	0,1700719	0,002666667
0,17	0,1207987	0,002866667
0,18	0,09218851	0,003
0,19	0,09377798	0,003166667
0,2	0,111262	0,003333333
0,21	0,1049042	0,0035
0,22	0,08424123	0,003666667
0,23	0,07311503	0,003833333
0,24	0,09695689	0,004
0,25	0,1684825	0,004166667
0,26	0,2686183	0,004333334
0,27	0,3798803	0,004533333
0,28	0,4879633	0,0047
0,29	0,594457	0,004866667
0,3	0,7200241	0,005033333
0,31	0,8773804	0,0052
0,32	1,061757	0,005333333
0,33	1,236598	0,0055
0,34	1,371702	0,0057
0,35	1,481374	0,005833333
0,36	1,608531	0,006033333
0,37	1,761119	0,0062
0,38	1,921654	0,006333333
0,39	2,063115	0,006533334
0,4	2,187093	0,006666667
0,41	2,315839	0,006833334
0,42	2,450943	0,007033333
0,43	2,584457	0,007166667
0,44	2,711614	0,007366667
0,45	2,841949	0,007533333
0,46	2,991359	0,0077
0,47	3,155072	0,007866667
0,48	3,304482	0,008033333
0,49	3,415744	0,0082
0,5	3,507932	0,008333334
0,51	3,625552	0,008533333
0,52	3,786087	0,0087
0,53	3,976822	0,008866667
0,54	4,153252	0,009033334
0,55	4,288355	0,0092
0,56	4,39167	0,009366667
0,57	4,506111	0,009533334
0,58	4,658699	0,0097
0,59	4,83195	0,009866667
0,6	4,989306	0,01
0,61	5,114873	0,0102
0,62	5,221367	0,01033333
0,63	5,337397	0,01053333
0,64	5,474091	0,0107
0,65	5,631447	0,01086667
0,66	5,787214	0,01103333
0,67	5,930265	0,0112
0,68	6,063779	0,01136667
0,69	6,194115	0,01153333
0,7	6,338755	0,0117
0,71	6,50088	0,01186667
0,72	6,672541	0,01203333
0,73	6,829897	0,0122
0,74	6,960233	0,01236667
0,75	7,081032	0,01253333
0,76	7,219315	0,0127
0,77	7,381439	0,01286667
0,78	7,553101	0,013
0,79	7,702509	0,0132
0,8	7,824898	0,01336667
0,81	7,931391	0,01353333
0,82	8,056958	0,01366667
0,83	8,207957	0,01386667
0,84	8,379619	0,01403333
0,85	8,544922	0,0142
0,86	8,692741	0,01436667
0,87	8,808772	0,01453333
0,88	8,923213	0,0147
0,89	9,059906	0,01486667
0,9	9,225209	0,01503333
0,91	9,39846	0,0152
0,92	9,551048	0,01536667
0,93	9,670258	0,01553333
0,94	9,783109	0,0157
0,95	9,915034	0,01586667
0,96	10,08193	0,01603333
0,97	10,252	0,0162
0,98	10,39982	0,01636667
0,99	10,51903	0,01653333
1	10,64142	0,0167
1,01	10,794	0,01686667
1,02	10,97838	0,017
1,03	11,16594	0,01716667
1,04	11,31217	0,01736667
1,05	11,42661	0,01753333
1,06	11,5331	0,01766667
1,07	11,66026	0,01786667
1,08	11,81285	0,01803333
1,09	11,96861	0,0182
1,1	12,11166	0,01836667
1,11	12,24518	0,01853333
1,12	12,38028	0,0187
1,13	12,53128	0,01886667
1,14	12,68546	0,019
1,15	12,8301	0,0192
1,16	12,96202	0,01936667
1,17	13,09872	0,01953333
1,18	13,24495	0,01966667
1,19	13,40548	0,01986667
1,2	13,57714	0,02
1,21	13,74563	0,0202
1,22	13,88709	0,02033333
1,23	14,01424	0,02053333
1,24	14,14776	0,0207
1,25	14,30352	0,02086667
1,26	14,4577	0,02103333
1,27	14,58804	0,0212
1,28	14,70725	0,02136667
1,29	14,84394	0,02153333
1,3	15,01242	0,02166667
1,31	15,19998	0,02186667
1,32	15,37164	0,022
1,33	15,50674	0,0222
1,34	15,61324	0,02233333
1,35	15,72768	0,02253333
1,36	15,88821	0,0227
1,37	16,07736	0,02286667
1,38	16,2522	0,023
1,39	16,37936	0,0232
1,4	16,48585	0,02333333
1,41	16,60506	0,02353333
1,42	16,76559	0,02366667
1,43	16,95633	0,02386667
1,44	17,13753	0,02403333
1,45	17,28535	0,0242
1,46	17,40456	0,02436667
1,47	17,53171	0,02453333
1,48	17,68748	0,0247
1,49	17,8496	0,02486667
1,5	17,99901	0,02503333
1,51	18,13571	0,0252
1,52	18,27399	0,02536667
1,53	18,42658	0,02553333
1,54	18,58711	0,0257
1,55	18,74447	0,02586667
1,56	18,8907	0,02603333
1,57	19,03852	0,0262
1,58	19,18793	0,02636667
1,59	19,32939	0,02653333
1,6	19,45337	0,0267
1,61	19,57575	0,02686667
1,62	19,72516	0,02703333
1,63	19,90318	0,0272
1,64	20,08438	0,02736667
1,65	20,25286	0,02753333
1,66	20,41022	0,02766667
1,67	20,55963	0,02786667
1,68	20,70427	0,02803333
1,69	20,83778	0,0282
1,7	20,96335	0,02836667
1,71	21,09051	0,02853333
1,72	21,23197	0,0287
1,73	21,38456	0,02886667
1,74	21,53873	0,029
1,75	21,69609	0,0292
1,76	21,84391	0,02936667
1,77	21,97742	0,02953333
1,78	22,1014	0,0297
1,79	22,2381	0,02986667
1,8	22,39863	0,03003333
1,81	22,56711	0,0302
1,82	22,73242	0,03033333
1,83	22,87865	0,0305
1,84	23,00421	0,0307
1,85	23,13137	0,03086667
1,86	23,27919	0,03103333
1,87	23,44131	0,0312
1,88	23,61616	0,03133333
1,89	23,77669	0,03153333
1,9	23,91497	0,0317
1,91	24,04531	0,03186667
1,92	24,17564	0,03203334
1,93	24,32028	0,0322
1,94	24,48241	0,03233333
1,95	24,65089	0,03253333
1,96	24,81143	0,03266667
1,97	24,95925	0,03286667
1,98	25,11024	0,033
1,99	25,27078	0,0332
2	25,43767	0,03336667
2,01	25,58708	0,03353333
2,02	25,70947	0,03366667
2,03	25,82868	0,03383333
2,04	25,95584	0,03403333
2,05	26,0973	0,0342
2,06	26,24671	0,03433333
2,07	26,39929	0,03453333
2,08	26,54076	0,0347
2,09	26,67427	0,03483333
2,1	26,81732	0,035
2,11	26,9858	0,0352
2,12	27,16382	0,03536667
2,13	27,32913	0,03553334
2,14	27,4833	0,03566667
2,15	27,62477	0,03586667
2,16	27,74715	0,03603333
2,17	27,85842	0,0362
2,18	27,97922	0,03633333
2,19	28,12068	0,03653333
2,2	28,2828	0,0367
2,21	28,46241	0,03686667
2,22	28,62771	0,037
2,23	28,76917	0,0372
2,24	28,90905	0,03733333
2,25	29,07435	0,03753334
2,26	29,25555	0,03766667
2,27	29,41926	0,03783333
2,28	29,55596	0,03803333
2,29	29,67993	0,0382
2,3	29,8214	0,03836667
2,31	29,97875	0,03853333
2,32	30,13929	0,0387
2,33	30,29188	0,03886667
2,34	30,43652	0,03903333
2,35	30,58275	0,0392
2,36	30,73215	0,03936667
2,37	30,88474	0,03953333
2,38	31,03097	0,0397
2,39	31,16449	0,03986667
2,4	31,29164	0,04003333
2,41	31,42834	0,0402
2,42	31,58887	0,04033333
2,43	31,75418	0,04053333
2,44	31,90676	0,04066667
2,45	32,05617	0,04086667
2,46	32,20876	0,04103334
2,47	32,36612	0,0412
2,48	32,53142	0,04136667
2,49	32,70626	0,04153333
2,5	32,87951	0,0417
2,51	33,02574	0,04186667
2,52	33,14813	0,04203333
2,53	33,28006	0,0422
2,54	33,42946	0,04236667
2,55	33,57887	0,0425
2,56	33,72033	0,04266667
2,57	33,85544	0,04286667
2,58	33,99213	0,04303334
2,59	34,12724	0,0432
2,6	34,26075	0,04336667
2,61	34,39903	0,04353333
2,62	34,5548	0,0437
2,63	34,736	0,04386667
2,64	34,92673	0,04403333
2,65	35,09839	0,0442
2,66	35,2335	0,04436667
2,67	35,34476	0,04453333
2,68	35,46556	0,04466667
2,69	35,61497	0,04483333
2,7	35,7914	0,04503334
2,71	35,96465	0,0452
2,72	36,10293	0,04536667
2,73	36,21578	0,04553333
2,74	36,33499	0,04566667
2,75	36,48917	0,04586667
2,76	36,67196	0,04603333
2,77	36,84838	0,0462
2,78	36,9978	0,04633334
2,79	37,13449	0,04653334
2,8	37,27595	0,04666667
2,81	37,43013	0,04686667
2,82	37,59543	0,047
2,83	37,75914	0,0472
2,84	37,91173	0,04736667
2,85	38,0532	0,04753333
2,86	38,19625	0,04766667
2,87	38,3536	0,04786667
2,88	38,53162	0,04803333
2,89	38,71123	0,0482
2,9	38,87017	0,04833334
2,91	39,00369	0,04853334
2,92	39,11495	0,04866667
2,93	39,23734	0,04886667
2,94	39,38675	0,049
2,95	39,55364	0,0492
2,96	39,71418	0,04936667
2,97	39,86041	0,04953333
2,98	39,99869	0,04966667
2,99	40,14333	0,04986667
3	40,28956	0,05003333
3,01	40,4342	0,0502
3,02	40,57248	0,05033333
3,03	40,71872	0,05053334
3,04	40,87925	0,05066667
3,05	41,03978	0,05086667
3,06	41,19555	0,05103333
3,07	41,34178	0,0512
3,08	41,48801	0,05133333
3,09	41,64696	0,05153333
