Имя испытания	Режим испытания	Тип испытания	Заголовок1	Комментарий1	Ключвое слово	Наименование продукта	Имя файла испытания	Имя файла метода	Дата отчета	Дата испытания	Режим испытания	Тип испытания	Скорость	Форма	Серия:	Части серии:
7-9.xtas	Одиночный	Растяжение	Заголовок	Комментарий	 	 	7-9.xtas	 	27.05.2021	27.05.2021	Одиночный	Растяжение	1мм/мин	Плоская	1	1

Форма:	Серия:	Часть серии:
Плоская	1	1
Имя	Толщина	Ширина	Длина базы измерения
Размерность:	мм	мм	мм
1 _ 1	4,0000	10,0000	120,0000

Имя	Удлинение1_Ход	Удлинение1_Удлинение
Параметр	Сила 1 Н	Сила 1 Н
Единица	мм	мм
1 _ 1	0,00438	0,00438

1 _ 1	
Время	Сила	Ход
сек	Н	мм
0	0,1001358	3,333333E-05
0,01	0,08583069	0,0001
0,02	0,08106232	0,0002666667
0,03	0,08424123	0,0005333333
0,04	0,08106232	0,0006666667
0,05	0,0667572	0,0008666667
0,06	0,055631	0,001033333
0,07	0,07311503	0,0012
0,08	0,1080831	0,001366667
0,09	0,1303355	0,001533333
0,1	0,1207987	0,0017
0,11	0,09218851	0,001866667
0,12	0,06198883	0,002033333
0,13	0,04768372	0,0022
0,14	0,04768372	0,002366667
0,15	0,04291534	0,0025
0,16	0,03655751	0,002666667
0,17	0,04291534	0,002866667
0,18	0,07470449	0,003
0,19	0,1398722	0,0032
0,2	0,2304713	0,003333333
0,21	0,3385544	0,003533333
0,22	0,4529953	0,0037
0,23	0,5801519	0,003866667
0,24	0,7200241	0,004033333
0,25	0,8583069	0,0042
0,26	0,9886424	0,004366667
0,27	1,115799	0,004533333
0,28	1,244545	0,0047
0,29	1,371702	0,004866667
0,3	1,500448	0,005033333
0,31	1,624425	0,0052
0,32	1,749992	0,005366667
0,33	1,872381	0,005533333
0,34	2,002716	0,0057
0,35	2,148946	0,005866667
0,36	2,301534	0,006033333
0,37	2,446175	0,0062
0,38	2,587636	0,006366667
0,39	2,733866	0,006533334
0,4	2,888044	0,0067
0,41	3,043811	0,006866667
0,42	3,193219	0,007033333
0,43	3,342628	0,0072
0,44	3,492038	0,007366667
0,45	3,638268	0,007533333
0,46	3,794034	0,0077
0,47	3,951391	0,007866667
0,48	4,103979	0,008033333
0,49	4,239082	0,0082
0,5	4,361471	0,008366667
0,51	4,491806	0,008533333
0,52	4,636446	0,0087
0,53	4,781087	0,008866667
0,54	4,916191	0,009033334
0,55	5,044937	0,0092
0,56	5,168915	0,009366667
0,57	5,286535	0,009533334
0,58	5,400976	0,0097
0,59	5,520185	0,009866667
0,6	5,653699	0,01003333
0,61	5,799929	0,0102
0,62	5,94457	0,01036667
0,63	6,082853	0,01053333
0,64	6,216367	0,0107
0,65	6,349882	0,01086667
0,66	6,492933	0,01103333
0,67	6,650289	0,0112
0,68	6,814003	0,01136667
0,69	6,974538	0,01153333
0,7	7,131895	0,0117
0,71	7,281303	0,01186667
0,72	7,414818	0,01203333
0,73	7,534027	0,0122
0,74	7,656415	0,01236667
0,75	7,797877	0,01253333
0,76	7,96636	0,0127
0,77	8,1412	0,01286667
0,78	8,298556	0,01303333
0,79	8,436839	0,0132
0,8	8,562406	0,01336667
0,81	8,684794	0,01353333
0,82	8,800824	0,0137
0,83	8,90096	0,01386667
0,84	9,002686	0,01403333
0,85	9,113948	0,0142
0,86	9,241104	0,01436667
0,87	9,374619	0,01453333
0,88	9,51608	0,0147
0,89	9,668668	0,01486667
0,9	9,829204	0,01503333
0,91	9,989738	0,0152
0,92	10,13915	0,01536667
0,93	10,27425	0,01553333
0,94	10,41094	0,0157
0,95	10,56194	0,01586667
0,96	10,73996	0,01603333
0,97	10,92752	0,0162
0,98	11,1119	0,01636667
0,99	11,28515	0,01653333
1	11,43297	0,0167
1,01	11,54423	0,01686667
1,02	11,62211	0,01703333
1,03	11,68728	0,0172
1,04	11,76675	0,01736667
1,05	11,88914	0,01753333
1,06	12,0608	0,0177
1,07	12,25948	0,01786667
1,08	12,44704	0,01803333
1,09	12,60598	0,0182
1,1	12,73473	0,01836667
1,11	12,83169	0,01853333
1,12	12,93341	0,0187
1,13	13,05262	0,01886667
1,14	13,19091	0,01903333
1,15	13,34349	0,0192
1,16	13,50403	0,01936667
1,17	13,67728	0,01953333
1,18	13,85212	0,0197
1,19	14,01265	0,01986667
1,2	14,16206	0,02003333
1,21	14,29717	0,0202
1,22	14,41956	0,02036667
1,23	14,53718	0,02053333
1,24	14,66433	0,0207
1,25	14,80579	0,02086667
1,26	14,95997	0,02103333
1,27	15,13004	0,0212
1,28	15,31442	0,02136667
1,29	15,49085	0,02153333
1,3	15,62595	0,0217
1,31	15,71337	0,02186667
1,32	15,78172	0,02203333
1,33	15,86914	0,0222
1,34	15,98835	0,02236667
1,35	16,12663	0,02253333
1,36	16,26015	0,0227
1,37	16,39843	0,02286667
1,38	16,54784	0,02303333
1,39	16,71155	0,0232
1,4	16,87209	0,02336667
1,41	17,01514	0,02353333
1,42	17,13594	0,0237
1,43	17,22972	0,02386667
1,44	17,33939	0,02403333
1,45	17,5031	0,0242
1,46	17,72563	0,02436667
1,47	17,97199	0,02453333
1,48	18,20087	0,0247
1,49	18,38366	0,02486667
1,5	18,50605	0,02503333
1,51	18,58711	0,0252
1,52	18,65705	0,02536667
1,53	18,74765	0,02553333
1,54	18,86686	0,0257
1,55	19,0115	0,02586667
1,56	19,1768	0,02603333
1,57	19,35641	0,0262
1,58	19,52807	0,02636667
1,59	19,66953	0,02653333
1,6	19,78238	0,0267
1,61	19,89206	0,02686667
1,62	20,00014	0,02703333
1,63	20,11776	0,0272
1,64	20,24492	0,02736667
1,65	20,37207	0,02753333
1,66	20,50877	0,0277
1,67	20,66612	0,02786667
1,68	20,8505	0,02803333
1,69	21,03011	0,0282
1,7	21,18587	0,02836667
1,71	21,30508	0,02853333
1,72	21,39568	0,0287
1,73	21,48787	0,02886667
1,74	21,6341	0,02903333
1,75	21,83755	0,0292
1,76	22,06167	0,02936667
1,77	22,26194	0,02953333
1,78	22,4336	0,0297
1,79	22,58778	0,02986667
1,8	22,72765	0,03003333
1,81	22,84368	0,0302
1,82	22,94222	0,03036667
1,83	23,04236	0,03053333
1,84	23,16157	0,0307
1,85	23,30303	0,03086667
1,86	23,44767	0,03103333
1,87	23,58595	0,0312
1,88	23,72106	0,03136667
1,89	23,85775	0,03153333
1,9	23,99603	0,0317
1,91	24,14385	0,03186667
1,92	24,29326	0,03203334
1,93	24,44426	0,0322
1,94	24,60003	0,03236667
1,95	24,74944	0,03253333
1,96	24,88454	0,0327
1,97	25,026	0,03286667
1,98	25,19766	0,03303333
1,99	25,39158	0,0332
2	25,56483	0,03336667
2,01	25,70629	0,03353333
2,02	25,83186	0,0337
2,03	25,95584	0,03386667
2,04	26,0973	0,03403333
2,05	26,25465	0,0342
2,06	26,42155	0,03436667
2,07	26,57572	0,03453333
2,08	26,71242	0,0347
2,09	26,83957	0,03486667
2,1	26,97627	0,03503333
2,11	27,11932	0,0352
2,12	27,25601	0,03536667
2,13	27,37999	0,03553334
2,14	27,52145	0,0357
2,15	27,69311	0,03586667
2,16	27,86795	0,03603333
2,17	28,01418	0,0362
2,18	28,13339	0,03636667
2,19	28,26214	0,03653333
2,2	28,41155	0,0367
2,21	28,57685	0,03686667
2,22	28,74216	0,03703333
2,23	28,88997	0,0372
2,24	29,01713	0,03736667
2,25	29,14747	0,03753334
2,26	29,30482	0,0377
2,27	29,47648	0,03786667
2,28	29,63702	0,03803333
2,29	29,77848	0,0382
2,3	29,91199	0,03836667
2,31	30,05028	0,03853333
2,32	30,19333	0,0387
2,33	30,34115	0,03886667
2,34	30,48261	0,03906667
2,35	30,61295	0,0392
2,36	30,73533	0,03936667
2,37	30,86249	0,03953333
2,38	31,00395	0,0397
2,39	31,14223	0,03986667
2,4	31,27575	0,04003333
2,41	31,41244	0,0402
2,42	31,5698	0,04036667
2,43	31,73828	0,04053333
2,44	31,89564	0,0407
2,45	32,03392	0,04086667
2,46	32,16426	0,04103334
2,47	32,30572	0,0412
2,48	32,46625	0,04136667
2,49	32,64109	0,04153333
2,5	32,8207	0,0417
2,51	32,97965	0,04186667
2,52	33,11952	0,04203333
2,53	33,24191	0,0422
2,54	33,36589	0,04236667
2,55	33,50417	0,04253333
2,56	33,65676	0,0427
2,57	33,82365	0,04286667
2,58	33,98895	0,04303334
2,59	34,14949	0,0432
2,6	34,2989	0,04336667
2,61	34,43718	0,04353333
2,62	34,57069	0,0437
2,63	34,70898	0,04386667
2,64	34,85362	0,04403333
2,65	34,99667	0,0442
2,66	35,13336	0,04436667
2,67	35,25893	0,04453333
2,68	35,38609	0,0447
2,69	35,52437	0,04486667
2,7	35,66901	0,04503334
2,71	35,80729	0,0452
2,72	35,93445	0,04536667
2,73	36,07114	0,04553333
2,74	36,22373	0,0457
2,75	36,38585	0,04586667
2,76	36,54957	0,04603333
2,77	36,71487	0,0462
2,78	36,87223	0,04636667
2,79	37,02005	0,04653334
2,8	37,16151	0,0467
2,81	37,31569	0,04686667
2,82	37,4794	0,04703333
2,83	37,63676	0,0472
2,84	37,7814	0,04736667
2,85	37,91968	0,04753333
2,86	38,06114	0,0477
2,87	38,19942	0,04786667
2,88	38,33612	0,04803333
2,89	38,4744	0,0482
2,9	38,62699	0,04836667
2,91	38,78593	0,04853334
2,92	38,94647	0,0487
2,93	39,10224	0,04886667
2,94	39,2437	0,04903333
2,95	39,3788	0,0492
2,96	39,52026	0,04936667
2,97	39,66808	0,04953333
2,98	39,80319	0,0497
2,99	39,93034	0,04986667
3	40,06386	0,05003333
3,01	40,22121	0,0502
3,02	40,39605	0,05036667
3,03	40,56931	0,05053334
3,04	40,73302	0,0507
3,05	40,88561	0,05086667
3,06	41,02707	0,05103333
3,07	41,16535	0,0512
3,08	41,30681	0,05136667
