Имя испытания	Режим испытания	Тип испытания	Заголовок1	Комментарий1	Ключвое слово	Наименование продукта	Имя файла испытания	Имя файла метода	Дата отчета	Дата испытания	Режим испытания	Тип испытания	Скорость	Форма	Серия:	Части серии:
6-5.xtas	Одиночный	Растяжение	Заголовок	Комментарий	 	 	6-5.xtas	 	27.05.2021	27.05.2021	Одиночный	Растяжение	1мм/мин	Плоская	1	1

Форма:	Серия:	Часть серии:
Плоская	1	1
Имя	Толщина	Ширина	Длина базы измерения
Размерность:	мм	мм	мм
1 _ 1	4,0000	10,0000	120,0000

Имя	Удлинение1_Ход	Удлинение1_Удлинение
Параметр	Сила 1 Н	Сила 1 Н
Единица	мм	мм
1 _ 1	0,00559	0,00559

1 _ 1	
Время	Сила	Ход
сек	Н	мм
0	0,2161662	0
0,01	0,2082189	6,666667E-05
0,02	0,184377	0,0002333333
0,03	0,1573563	0,0004666667
0,04	0,1430511	0,0006666667
0,05	0,1509984	0,0008666667
0,06	0,1732508	0,001033333
0,07	0,2002716	0,0012
0,08	0,222524	0,001366667
0,09	0,2415975	0,001533333
0,1	0,2415975	0,0017
0,11	0,2336502	0,001866667
0,12	0,2241135	0,002033333
0,13	0,2304713	0,0022
0,14	0,2463659	0,002366667
0,15	0,260671	0,002533333
0,16	0,2733866	0,0027
0,17	0,2876917	0,002866667
0,18	0,298818	0,003033333
0,19	0,3067652	0,0032
0,2	0,3194809	0,003366667
0,21	0,3369649	0,003533333
0,22	0,333786	0,0037
0,23	0,3067652	0,003833333
0,24	0,2733866	0,004
0,25	0,2686183	0,004166667
0,26	0,2892812	0,004333334
0,27	0,3274282	0,0045
0,28	0,3798803	0,0047
0,29	0,4402796	0,004866667
0,3	0,5245209	0,005033333
0,31	0,6437302	0,0052
0,32	0,7963181	0,005366667
0,33	0,9473165	0,005533333
0,34	1,072884	0,005666667
0,35	1,180967	0,005866667
0,36	1,293818	0,006033333
0,37	1,417796	0,0062
0,38	1,554489	0,006366667
0,39	1,684825	0,006533334
0,4	1,811981	0,0067
0,41	1,940727	0,006866667
0,42	2,067884	0,007033333
0,43	2,202988	0,0072
0,44	2,347628	0,007366667
0,45	2,485911	0,007533333
0,46	2,614657	0,0077
0,47	2,741814	0,007866667
0,48	2,880096	0,008033333
0,49	3,029505	0,0082
0,5	3,177325	0,008366667
0,51	3,30766	0,008533333
0,52	3,423691	0,0087
0,53	3,546079	0,008866667
0,54	3,671646	0,009033334
0,55	3,794034	0,0092
0,56	3,92437	0,009366667
0,57	4,065832	0,009533334
0,58	4,210472	0,0097
0,59	4,348755	0,009866667
0,6	4,482269	0,01003333
0,61	4,617373	0,0102
0,62	4,746119	0,01036667
0,63	4,873276	0,01053333
0,64	5,014738	0,0107
0,65	5,172094	0,01086667
0,66	5,321503	0,01103333
0,67	5,458196	0,0112
0,68	5,582174	0,01136667
0,69	5,712509	0,01153333
0,7	5,849203	0,0117
0,71	5,982717	0,01186667
0,72	6,109873	0,01203333
0,73	6,232262	0,0122
0,74	6,359418	0,01236667
0,75	6,50088	0,01253333
0,76	6,653468	0,01266667
0,77	6,790161	0,01286667
0,78	6,901423	0,01303333
0,79	7,017454	0,0132
0,8	7,158915	0,01336667
0,81	7,311503	0,01353333
0,82	7,449786	0,0137
0,83	7,572174	0,01386667
0,84	7,70092	0,01403333
0,85	7,850329	0,0142
0,86	8,004506	0,01436667
0,87	8,142789	0,01453333
0,88	8,263588	0,01466667
0,89	8,384387	0,01486667
0,9	8,517901	0,01503333
0,91	8,651416	0,0152
0,92	8,776982	0,01536667
0,93	8,90096	0,01553333
0,94	9,042422	0,0157
0,95	9,206136	0,01586667
0,96	9,36985	0,01603333
0,97	9,511312	0,0162
0,98	9,635289	0,01636667
0,99	9,760857	0,01653333
1	9,902318	0,0167
1,01	10,05967	0,01686667
1,02	10,21385	0,01703333
1,03	10,35372	0,0172
1,04	10,48088	0,01736667
1,05	10,61122	0,01753333
1,06	10,74791	0,0177
1,07	10,87507	0,01786667
1,08	11,00222	0,01803333
1,09	11,13415	0,0182
1,1	11,26607	0,01836667
1,11	11,39959	0,01853333
1,12	11,53628	0,0187
1,13	11,67774	0,01886667
1,14	11,81285	0,01903333
1,15	11,94636	0,0192
1,16	12,0767	0,01936667
1,17	12,21498	0,01953333
1,18	12,36439	0,0197
1,19	12,51221	0,01986667
1,2	12,64413	0,02003333
1,21	12,77288	0,0202
1,22	12,91116	0,02036667
1,23	13,06852	0,02053333
1,24	13,23223	0,0207
1,25	13,37051	0,02086667
1,26	13,48813	0,02103333
1,27	13,60099	0,0212
1,28	13,73768	0,02136667
1,29	13,88391	0,02153333
1,3	14,0206	0,0217
1,31	14,14776	0,02186667
1,32	14,26697	0,02203333
1,33	14,39254	0,0222
1,34	14,53082	0,02236667
1,35	14,68023	0,02253333
1,36	14,83281	0,0227
1,37	14,98222	0,02286667
1,38	15,12368	0,02303333
1,39	15,26197	0,0232
1,4	15,3923	0,02336667
1,41	15,50674	0,02353333
1,42	15,62595	0,0237
1,43	15,75947	0,02386667
1,44	15,90093	0,02403333
1,45	16,03444	0,0242
1,46	16,16796	0,02436667
1,47	16,31101	0,02453333
1,48	16,4636	0,0247
1,49	16,61142	0,02486667
1,5	16,74175	0,02503333
1,51	16,85301	0,0252
1,52	16,96428	0,02536667
1,53	17,10574	0,02553333
1,54	17,2774	0,0257
1,55	17,43158	0,02586667
1,56	17,53489	0,02603333
1,57	17,6239	0,0262
1,58	17,78444	0,02636667
1,59	18,0165	0,02653333
1,6	18,2279	0,0267
1,61	18,33121	0,02686667
1,62	18,35823	0,02703333
1,63	18,42976	0,0272
1,64	18,6189	0,02736667
1,65	18,8748	0,02753333
1,66	19,05441	0,0277
1,67	19,11163	0,02786667
1,68	19,1466	0,02803333
1,69	19,28012	0,0282
1,7	19,51377	0,02836667
1,71	19,7347	0,02853333
1,72	19,84278	0,0287
1,73	19,85709	0,02886667
1,74	19,89206	0,02903333
1,75	20,03511	0,0292
1,76	20,26876	0,02936667
1,77	20,48651	0,02953333
1,78	20,61685	0,0297
1,79	20,6852	0,02986667
1,8	20,78374	0,03003333
1,81	20,95699	0,0302
1,82	21,16362	0,03036667
1,83	21,33528	0,03053333
1,84	21,4386	0,0307
1,85	21,51489	0,03086667
1,86	21,6198	0,03103333
1,87	21,79464	0,0312
1,88	21,99014	0,03136667
1,89	22,14591	0,03153333
1,9	22,24286	0,0317
1,91	22,33505	0,03186667
1,92	22,4638	0,03203334
1,93	22,61798	0,0322
1,94	22,77056	0,03236667
1,95	22,90567	0,03253333
1,96	23,02806	0,0327
1,97	23,15362	0,03286667
1,98	23,29032	0,03303333
1,99	23,44449	0,0332
2	23,60821	0,03336667
2,01	23,75444	0,03353333
2,02	23,87683	0,0337
2,03	23,99127	0,03386667
2,04	24,11842	0,03403333
2,05	24,26783	0,0342
2,06	24,43472	0,03436667
2,07	24,60003	0,03453333
2,08	24,74149	0,0347
2,09	24,85752	0,03486667
2,1	24,97514	0,03503333
2,11	25,1166	0,0352
2,12	25,28191	0,03536667
2,13	25,42814	0,03553334
2,14	25,54258	0,0357
2,15	25,65702	0,03586667
2,16	25,7953	0,03603333
2,17	25,95584	0,0362
2,18	26,10525	0,03636667
2,19	26,24194	0,03653333
2,2	26,37545	0,0367
2,21	26,51691	0,03686667
2,22	26,66632	0,03703333
2,23	26,80779	0,0372
2,24	26,93812	0,03736667
2,25	27,06528	0,03753334
2,26	27,20197	0,0377
2,27	27,34025	0,03786667
2,28	27,47536	0,03803333
2,29	27,61205	0,0382
2,3	27,74715	0,03836667
2,31	27,87749	0,03853333
2,32	28,00624	0,0387
2,33	28,13975	0,03886667
2,34	28,27962	0,03903333
2,35	28,43221	0,0392
2,36	28,5848	0,03936667
2,37	28,72308	0,03953333
2,38	28,85977	0,0397
2,39	29,00282	0,03986667
2,4	29,15064	0,04003333
2,41	29,28416	0,0402
2,42	29,40019	0,04036667
2,43	29,5035	0,04053333
2,44	29,61794	0,0407
2,45	29,77212	0,04086667
2,46	29,95491	0,04103334
2,47	30,12021	0,0412
2,48	30,25055	0,04136667
2,49	30,36499	0,04153333
2,5	30,49374	0,0417
2,51	30,64474	0,04186667
2,52	30,80368	0,04203333
2,53	30,94673	0,0422
2,54	31,06435	0,04236667
2,55	31,18038	0,04253333
2,56	31,32184	0,0427
2,57	31,48238	0,04286667
2,58	31,63973	0,04303334
2,59	31,78755	0,0432
2,6	31,9306	0,04336667
2,61	32,08319	0,04353333
2,62	32,24691	0,0437
2,63	32,39632	0,04386667
2,64	32,52665	0,04403333
2,65	32,64904	0,0442
2,66	32,79527	0,04436667
2,67	32,96375	0,04453333
2,68	33,12747	0,0447
2,69	33,26893	0,04486667
2,7	33,38496	0,04503334
2,71	33,49463	0,0452
2,72	33,61384	0,04536667
2,73	33,74417	0,04553333
2,74	33,86974	0,0457
2,75	33,99213	0,04586667
2,76	34,13359	0,04603333
2,77	34,2989	0,0462
2,78	34,47215	0,04636667
2,79	34,62474	0,04653334
2,8	34,75507	0,0467
2,81	34,87746	0,04686667
2,82	35,00303	0,04703333
2,83	35,13654	0,0472
2,84	35,27959	0,04736667
2,85	35,429	0,04753333
2,86	35,57682	0,0477
2,87	35,71987	0,04786667
2,88	35,86769	0,04803333
2,89	36,0171	0,0482
2,9	36,15856	0,04836667
2,91	36,29684	0,04853334
2,92	36,42718	0,0487
2,93	36,55275	0,04886667
2,94	36,67672	0,04903333
2,95	36,81342	0,0492
2,96	36,95488	0,04936667
2,97	37,08839	0,04953333
2,98	37,21555	0,0497
2,99	37,34589	0,04986667
3	37,48735	0,05003333
3,01	37,63199	0,0502
3,02	37,7814	0,05036667
3,03	37,92445	0,05053334
3,04	38,06432	0,0507
3,05	38,20419	0,05086667
3,06	38,35996	0,05103333
3,07	38,5205	0,0512
3,08	38,67467	0,05136667
