Имя испытания	Режим испытания	Тип испытания	Заголовок1	Комментарий1	Ключвое слово	Наименование продукта	Имя файла испытания	Имя файла метода	Дата отчета	Дата испытания	Режим испытания	Тип испытания	Скорость	Форма	Серия:	Части серии:
4-1.xtas	Одиночный	Растяжение	Заголовок	Комментарий	 	 	4-1.xtas	 	27.05.2021	27.05.2021	Одиночный	Растяжение	1мм/мин	Плоская	1	1

Форма:	Серия:	Часть серии:
Плоская	1	1
Имя	Толщина	Ширина	Длина базы измерения
Размерность:	мм	мм	мм
1 _ 1	4,0000	10,0000	120,0000

Имя	Удлинение1_Ход	Удлинение1_Удлинение
Параметр	Сила 1 Н	Сила 1 Н
Единица	мм	мм
1 _ 1	0,00459	0,00459

1 _ 1	
Время	Сила	Ход
сек	Н	мм
0	0,1859665	3,33E-05
0,01	0,1811981	0,0001
0,02	0,1653035	0,000266667
0,03	0,1462301	0,0005
0,04	0,1351039	0,0007
0,05	0,1430511	0,000866667
0,06	0,1700719	0,001033333
0,07	0,1955032	0,0012
0,08	0,20504	0,001366667
0,09	0,1955032	0,001533333
0,1	0,1684825	0,0017
0,11	0,1382828	0,001866667
0,12	0,1239777	0,002033333
0,13	0,1303355	0,0022
0,14	0,1382828	0,002366667
0,15	0,1430511	0,002533333
0,16	0,149409	0,0027
0,17	0,1684825	0,002866667
0,18	0,1970927	0,003033333
0,19	0,2161662	0,0032
0,2	0,2113978	0,003366667
0,21	0,1891454	0,003533333
0,22	0,1700719	0,003666667
0,23	0,1764297	0,003833333
0,24	0,2082189	0,004033333
0,25	0,2463659	0,0042
0,26	0,2813339	0,004366667
0,27	0,3258387	0,004533333
0,28	0,3846487	0,0047
0,29	0,4529953	0,004866667
0,3	0,521342	0,005033333
0,31	0,5912781	0,0052
0,32	0,6755193	0,005366667
0,33	0,7677078	0,005533333
0,34	0,855128	0,0057
0,35	0,9266536	0,005866667
0,36	0,983874	0,006033333
0,37	1,037916	0,0062
0,38	1,103083	0,006366667
0,39	1,173019	0,006533334
0,4	1,252492	0,0067
0,41	1,341502	0,006866667
0,42	1,436869	0,007033333
0,43	1,517932	0,0072
0,44	1,58151	0,007366667
0,45	1,646678	0,007533333
0,46	1,738866	0,0077
0,47	1,850128	0,007866667
0,48	1,958211	0,008033333
0,49	2,056758	0,0082
0,5	2,144178	0,008366667
0,51	2,217293	0,008533333
0,52	2,279282	0,0087
0,53	2,34286	0,008866667
0,54	2,415975	0,009033334
0,55	2,493858	0,0092
0,56	2,57651	0,009366667
0,57	2,660751	0,009533334
0,58	2,749761	0,0097
0,59	2,84036	0,009866667
0,6	2,926191	0,01003333
0,61	3,013611	0,0102
0,62	3,094673	0,01036667
0,63	3,170967	0,01053333
0,64	3,247261	0,0107
0,65	3,33945	0,01086667
0,66	3,439585	0,01103333
0,67	3,533363	0,0112
0,68	3,625552	0,01136667
0,69	3,711383	0,01153333
0,7	3,787677	0,0117
0,71	3,862381	0,01186667
0,72	3,946622	0,01203333
0,73	4,024506	0,0122
0,74	4,092852	0,01236667
0,75	4,161199	0,01253333
0,76	4,250208	0,0127
0,77	4,358292	0,01286667
0,78	4,467964	0,01303333
0,79	4,555384	0,0132
0,8	4,62532	0,01336667
0,81	4,696846	0,01353333
0,82	4,790624	0,0137
0,83	4,905065	0,01386667
0,84	5,011559	0,01403333
0,85	5,089442	0,0142
0,86	5,15302	0,01436667
0,87	5,222956	0,01453333
0,88	5,315145	0,0147
0,89	5,41687	0,01486667
0,9	5,501112	0,01503333
0,91	5,571047	0,0152
0,92	5,644163	0,01536667
0,93	5,734762	0,01553333
0,94	5,842844	0,0157
0,95	5,960464	0,01586667
0,96	6,063779	0,01603333
0,97	6,14802	0,0162
0,98	6,214777	0,01636667
0,99	6,278356	0,01656667
1	6,343524	0,0167
1,01	6,424586	0,01686667
1,02	6,524722	0,01703333
1,03	6,637573	0,0172
1,04	6,731351	0,01736667
1,05	6,815592	0,01753333
1,06	6,903013	0,0177
1,07	6,99838	0,01786667
1,08	7,093748	0,01803333
1,09	7,171631	0,0182
1,1	7,239977	0,01836667
1,11	7,31945	0,01853333
1,12	7,416407	0,0187
1,13	7,522901	0,01886667
1,14	7,615089	0,01903333
1,15	7,691383	0,0192
1,16	7,770856	0,01936667
1,17	7,864634	0,01953333
1,18	7,971128	0,0197
1,19	8,0808	0,01986667
1,2	8,172989	0,02003333
1,21	8,238156	0,0202
1,22	8,296967	0,02036667
1,23	8,376439	0,02053333
1,24	8,471807	0,0207
1,25	8,567174	0,02086667
1,26	8,651416	0,02103333
1,27	8,735657	0,0212
1,28	8,819898	0,02136667
1,29	8,90096	0,02153333
1,3	8,982022	0,0217
1,31	9,069443	0,02186667
1,32	9,161632	0,02203333
1,33	9,245872	0,0222
1,34	9,325345	0,02236667
1,35	9,409587	0,02253333
1,36	9,497006	0,0227
1,37	9,582837	0,02286667
1,38	9,675026	0,02303333
1,39	9,759267	0,0232
1,4	9,843509	0,02336667
1,41	9,937286	0,02353333
1,42	10,0406	0,0237
1,43	10,14074	0,02386667
1,44	10,22975	0,02403333
1,45	10,32829	0,0242
1,46	10,43479	0,02436667
1,47	10,52856	0,02453333
1,48	10,61281	0,0247
1,49	10,69705	0,02486667
1,5	10,78765	0,02503333
1,51	10,87507	0,0252
1,52	10,95931	0,02536667
1,53	11,04037	0,02553333
1,54	11,11666	0,0257
1,55	11,19296	0,02586667
1,56	11,28674	0,02603333
1,57	11,39641	0,0262
1,58	11,5029	0,02636667
1,59	11,58714	0,02653333
1,6	11,66503	0,0267
1,61	11,74609	0,02686667
1,62	11,83351	0,02703333
1,63	11,92888	0,0272
1,64	12,0163	0,02736667
1,65	12,10213	0,02753333
1,66	12,1959	0,0277
1,67	12,29604	0,02786667
1,68	12,38505	0,02803333
1,69	12,46452	0,0282
1,7	12,54559	0,0284
1,71	12,64413	0,02853333
1,72	12,74745	0,0287
1,73	12,8444	0,02886667
1,74	12,93659	0,02903333
1,75	13,02242	0,0292
1,76	13,10349	0,02936667
1,77	13,18773	0,02953333
1,78	13,27197	0,02973333
1,79	13,35621	0,02986667
1,8	13,4484	0,03003333
1,81	13,55171	0,0302
1,82	13,66615	0,03036667
1,83	13,77742	0,03053333
1,84	13,87278	0,03073333
1,85	13,95067	0,03086667
1,86	14,03491	0,03103333
1,87	14,12868	0,0312
1,88	14,22087	0,03136667
1,89	14,31306	0,03153333
1,9	14,41002	0,0317
1,91	14,50539	0,03186667
1,92	14,58168	0,03203334
1,93	14,65321	0,0322
1,94	14,73745	0,03236667
1,95	14,84235	0,03253333
1,96	14,95679	0,0327
1,97	15,06488	0,03286667
1,98	15,15071	0,03303333
1,99	15,22859	0,0332
2	15,31601	0,03336667
2,01	15,41932	0,03353333
2,02	15,53059	0,0337
2,03	15,63072	0,03386667
2,04	15,71019	0,03403333
2,05	15,77536	0,0342
2,06	15,84053	0,0344
2,07	15,91682	0,03453333
2,08	16,00266	0,0347
2,09	16,09325	0,03486667
2,1	16,18544	0,03503333
2,11	16,27445	0,03523333
2,12	16,35869	0,03536667
2,13	16,45406	0,03553334
2,14	16,56373	0,0357
2,15	16,68294	0,03586667
2,16	16,78944	0,03603333
2,17	16,87845	0,0362
2,18	16,94679	0,03636667
2,19	17,01196	0,03653333
2,2	17,09302	0,03673333
2,21	17,19634	0,03686667
2,22	17,30601	0,03703333
2,23	17,40297	0,0372
2,24	17,49039	0,0374
2,25	17,58575	0,03753334
2,26	17,68271	0,0377
2,27	17,7749	0,03786667
2,28	17,85755	0,03803333
2,29	17,93067	0,03823333
2,3	18,00378	0,03836667
2,31	18,0912	0,03853333
2,32	18,19452	0,0387
2,33	18,3026	0,03886667
2,34	18,40273	0,03903333
2,35	18,50128	0,0392
2,36	18,59347	0,03936667
2,37	18,68407	0,03953333
2,38	18,77626	0,03973334
2,39	18,86209	0,03986667
2,4	18,93361	0,04003333
2,41	19,01309	0,0402
2,42	19,1164	0,04036667
2,43	19,22449	0,04053333
2,44	19,3278	0,0407
2,45	19,42476	0,04086667
2,46	19,52807	0,04103334
2,47	19,63139	0,0412
2,48	19,72198	0,0414
2,49	19,8094	0,04153333
2,5	19,89365	0,0417
2,51	19,98266	0,04186667
2,52	20,07166	0,04206667
2,53	20,15432	0,0422
2,54	20,22425	0,04236667
2,55	20,32598	0,04253333
2,56	20,46585	0,0427
2,57	20,59937	0,04286667
2,58	20,65182	0,04303334
2,59	20,64546	0,0432
2,6	20,70268	0,0434
2,61	20,88229	0,04353333
2,62	21,0921	0,0437
2,63	21,21607	0,04386667
2,64	21,23833	0,04403333
2,65	21,23038	0,0442
2,66	21,27965	0,04436667
2,67	21,40999	0,04453333
2,68	21,58324	0,0447
2,69	21,71993	0,04486667
2,7	21,77715	0,04503334
2,71	21,81212	0,0452
2,72	21,88841	0,0454
2,73	22,00445	0,04553333
2,74	22,11412	0,0457
2,75	22,192	0,04586667
2,76	22,26671	0,04603333
2,77	22,35095	0,0462
2,78	22,43996	0,04636667
2,79	22,5385	0,04653334
2,8	22,63546	0,0467
2,81	22,7197	0,04686667
2,82	22,79282	0,04703333
2,83	22,88342	0,0472
2,84	22,99786	0,0474
2,85	23,11389	0,04753333
2,86	23,20608	0,0477
2,87	23,27124	0,04786667
2,88	23,33641	0,04803333
2,89	23,4127	0,0482
2,9	23,50012	0,04836667
2,91	23,60026	0,04853334
2,92	23,71152	0,0487
2,93	23,82914	0,04886667
2,94	23,93246	0,04903333
2,95	24,0167	0,0492
2,96	24,10412	0,04936667
2,97	24,20107	0,04953333
2,98	24,30916	0,0497
2,99	24,41088	0,04986667
3	24,49512	0,05003333
3,01	24,57301	0,0502
3,02	24,67155	0,05036667
3,03	24,79394	0,05053334
3,04	24,91951	0,0507
3,05	25,00852	0,05086667
3,06	25,06256	0,05103333
3,07	25,12614	0,0512
3,08	25,22627	0,05136667
