Имя испытания	Режим испытания	Тип испытания	Заголовок1	Комментарий1	Ключвое слово	Наименование продукта	Имя файла испытания	Имя файла метода	Дата отчета	Дата испытания	Режим испытания	Тип испытания	Скорость	Форма	Серия:	Части серии:
6-8.xtas	Одиночный	Растяжение	Заголовок	Комментарий	 	 	6-8.xtas	 	27.05.2021	27.05.2021	Одиночный	Растяжение	1мм/мин	Плоская	1	1

Форма:	Серия:	Часть серии:
Плоская	1	1
Имя	Толщина	Ширина	Длина базы измерения
Размерность:	мм	мм	мм
1 _ 1	4,0000	10,0000	120,0000

Имя	Удлинение1_Ход	Удлинение1_Удлинение
Параметр	Сила 1 Н	Сила 1 Н
Единица	мм	мм
1 _ 1	0,00601	0,00601

1 _ 1	
Время	Сила	Ход
сек	Н	мм
0	0,1351039	0
0,01	0,1319249	0,0001
0,02	0,1303355	0,0002666667
0,03	0,1351039	0,0004666667
0,04	0,1382828	0,0006666667
0,05	0,1351039	0,0008666667
0,06	0,1351039	0,001033333
0,07	0,1462301	0,0012
0,08	0,1684825	0,001366667
0,09	0,1811981	0,001533333
0,1	0,1732508	0,0017
0,11	0,1541774	0,001866667
0,12	0,1541774	0,002033333
0,13	0,1732508	0,0022
0,14	0,1891454	0,002366667
0,15	0,1780192	0,002533333
0,16	0,1509984	0,0027
0,17	0,1351039	0,002866667
0,18	0,1573563	0,003033333
0,19	0,2082189	0,0032
0,2	0,2527237	0,003366667
0,21	0,243187	0,003533333
0,22	0,20504	0,003666667
0,23	0,1923243	0,003833333
0,24	0,2304713	0,004
0,25	0,2876917	0,004166667
0,26	0,3115336	0,004333334
0,27	0,3035863	0,0045
0,28	0,298818	0,0047
0,29	0,3258387	0,004866667
0,3	0,3878275	0,005033333
0,31	0,4593531	0,005166667
0,32	0,521342	0,005366667
0,33	0,594457	0,005533333
0,34	0,7009506	0,0057
0,35	0,8535385	0,005866667
0,36	1,029968	0,006033333
0,37	1,192093	0,0062
0,38	1,312892	0,006366667
0,39	1,409849	0,006533334
0,4	1,524289	0,0067
0,41	1,66893	0,006866667
0,42	1,834234	0,007033333
0,43	1,986822	0,0072
0,44	2,102852	0,007366667
0,45	2,206167	0,007533333
0,46	2,317429	0,0077
0,47	2,438227	0,007866667
0,48	2,554258	0,008033333
0,49	2,671878	0,0082
0,5	2,787908	0,008366667
0,51	2,916654	0,008533333
0,52	3,056526	0,0087
0,53	3,197988	0,008866667
0,54	3,326734	0,009033334
0,55	3,431638	0,0092
0,56	3,534953	0,009366667
0,57	3,649394	0,009533334
0,58	3,767014	0,0097
0,59	3,886223	0,009866667
0,6	4,005432	0,01003333
0,61	4,123052	0,0102
0,62	4,226367	0,01036667
0,63	4,33286	0,01053333
0,64	4,464785	0,0107
0,65	4,614194	0,01086667
0,66	4,762014	0,01103333
0,67	4,895528	0,0112
0,68	5,011559	0,01136667
0,69	5,130768	0,01153333
0,7	5,27064	0,0117
0,71	5,424818	0,01186667
0,72	5,569458	0,01203333
0,73	5,693436	0,0122
0,74	5,807877	0,01236667
0,75	5,925497	0,01253333
0,76	6,049474	0,0127
0,77	6,181399	0,01286667
0,78	6,311735	0,01303333
0,79	6,427765	0,0132
0,8	6,534258	0,01336667
0,81	6,640752	0,01353333
0,82	6,753603	0,0137
0,83	6,871223	0,01386667
0,84	6,993612	0,01403333
0,85	7,128716	0,0142
0,86	7,268588	0,01436667
0,87	7,403692	0,01453333
0,88	7,540385	0,0147
0,89	7,67231	0,01486667
0,9	7,797877	0,01503333
0,91	7,925034	0,0152
0,92	8,076032	0,01536667
0,93	8,244514	0,01553333
0,94	8,395513	0,0157
0,95	8,52108	0,01586667
0,96	8,624394	0,01603333
0,97	8,72771	0,0162
0,98	8,854866	0,01636667
0,99	9,002686	0,01653333
1	9,145737	0,0167
1,01	9,266536	0,01686667
1,02	9,382565	0,01703333
1,03	9,51608	0,0172
1,04	9,665489	0,01736667
1,05	9,800593	0,01753333
1,06	9,92616	0,0177
1,07	10,05173	0,01786667
1,08	10,18683	0,01803333
1,09	10,3267	0,0182
1,1	10,44591	0,01836667
1,11	10,54923	0,01853333
1,12	10,65572	0,0187
1,13	10,7797	0,01886667
1,14	10,93229	0,01903333
1,15	11,096	0,0192
1,16	11,24223	0,01936667
1,17	11,36144	0,01953333
1,18	11,46476	0,0197
1,19	11,57602	0,01986667
1,2	11,7143	0,02003333
1,21	11,87007	0,0202
1,22	12,01153	0,02036667
1,23	12,13392	0,02053333
1,24	12,24518	0,0207
1,25	12,35962	0,02086667
1,26	12,48678	0,02103333
1,27	12,62029	0,0212
1,28	12,7538	0,02136667
1,29	12,87619	0,02153333
1,3	12,9954	0,0217
1,31	13,1321	0,02186667
1,32	13,28945	0,02203333
1,33	13,44045	0,0222
1,34	13,57396	0,02236667
1,35	13,68841	0,02253333
1,36	13,79967	0,0227
1,37	13,93	0,02286667
1,38	14,06987	0,02303333
1,39	14,20021	0,0232
1,4	14,31147	0,02336667
1,41	14,40684	0,02353333
1,42	14,50062	0,0237
1,43	14,62142	0,02386667
1,44	14,77559	0,02403333
1,45	14,95043	0,0242
1,46	15,09349	0,02436667
1,47	15,19998	0,02453333
1,48	15,30329	0,0247
1,49	15,44952	0,02486667
1,5	15,62913	0,02503333
1,51	15,79285	0,0252
1,52	15,90888	0,02536667
1,53	15,99948	0,02553333
1,54	16,09961	0,0257
1,55	16,22995	0,02586667
1,56	16,37141	0,02603333
1,57	16,47949	0,0262
1,58	16,56373	0,02636667
1,59	16,68453	0,02653333
1,6	16,86414	0,0267
1,61	17,05964	0,02686667
1,62	17,217	0,02703333
1,63	17,33303	0,0272
1,64	17,45383	0,0274
1,65	17,58734	0,02753333
1,66	17,73834	0,0277
1,67	17,89093	0,02786667
1,68	18,03716	0,02803333
1,69	18,15955	0,0282
1,7	18,25492	0,02836667
1,71	18,33757	0,02853333
1,72	18,4234	0,0287
1,73	18,53466	0,02886667
1,74	18,67612	0,02903333
1,75	18,83189	0,0292
1,76	18,98924	0,02936667
1,77	19,14978	0,02953333
1,78	19,28488	0,0297
1,79	19,37866	0,02986667
1,8	19,4629	0,03003333
1,81	19,60596	0,0302
1,82	19,81258	0,03036667
1,83	20,00809	0,03053333
1,84	20,12253	0,0307
1,85	20,18293	0,03086667
1,86	20,27194	0,03103333
1,87	20,42452	0,0312
1,88	20,60095	0,03136667
1,89	20,7297	0,03153333
1,9	20,78533	0,0317
1,91	20,84096	0,03186667
1,92	20,95381	0,03203334
1,93	21,1366	0,0322
1,94	21,32098	0,03236667
1,95	21,45131	0,03253333
1,96	21,53873	0,0327
1,97	21,64841	0,03286667
1,98	21,82166	0,03303333
1,99	22,02511	0,0332
2	22,192	0,03336667
2,01	22,29691	0,03353333
2,02	22,37002	0,0337
2,03	22,46857	0,03386667
2,04	22,61321	0,03403333
2,05	22,77851	0,0342
2,06	22,92315	0,03436667
2,07	23,03123	0,03453333
2,08	23,12978	0,0347
2,09	23,25694	0,03486667
2,1	23,42224	0,03503333
2,11	23,59708	0,0352
2,12	23,74967	0,03536667
2,13	23,88	0,03553334
2,14	24,00398	0,0357
2,15	24,13432	0,03586667
2,16	24,27419	0,03603333
2,17	24,40929	0,0362
2,18	24,53486	0,03636667
2,19	24,65089	0,03653333
2,2	24,77646	0,0367
2,21	24,91315	0,03686667
2,22	25,02918	0,03703333
2,23	25,1166	0,0372
2,24	25,20561	0,03736667
2,25	25,36138	0,03753334
2,26	25,57278	0,0377
2,27	25,75239	0,03786667
2,28	25,84457	0,03803333
2,29	25,90497	0,0382
2,3	26,00988	0,03836667
2,31	26,19267	0,03853333
2,32	26,38817	0,0387
2,33	26,5185	0,03886667
2,34	26,5789	0,03903333
2,35	26,64407	0,0392
2,36	26,7903	0,03936667
2,37	26,99693	0,03953333
2,38	27,17654	0,0397
2,39	27,27985	0,03986667
2,4	27,35933	0,04003333
2,41	27,47854	0,0402
2,42	27,64702	0,04036667
2,43	27,81868	0,04053333
2,44	27,93471	0,0407
2,45	27,99829	0,04086667
2,46	28,0571	0,04103334
2,47	28,19379	0,0412
2,48	28,39724	0,04136667
2,49	28,58957	0,04153333
2,5	28,71831	0,0417
2,51	28,8105	0,04186667
2,52	28,92494	0,04203333
2,53	29,07753	0,0422
2,54	29,23647	0,04236667
2,55	29,38112	0,04253333
2,56	29,50827	0,0427
2,57	29,63384	0,04286667
2,58	29,77212	0,04303334
2,59	29,92471	0,0432
2,6	30,0773	0,04336667
2,61	30,22671	0,04353333
2,62	30,36022	0,0437
2,63	30,47943	0,04386667
2,64	30,58751	0,04403333
2,65	30,68924	0,0442
2,66	30,77825	0,04436667
2,67	30,86885	0,04453333
2,68	30,97375	0,0447
2,69	31,11045	0,04486667
2,7	31,27257	0,04503334
2,71	31,44105	0,0452
2,72	31,59682	0,04536667
2,73	31,73033	0,04553333
2,74	31,83842	0,0457
2,75	31,94968	0,04586667
2,76	32,08637	0,04603333
2,77	32,24691	0,0462
2,78	32,40108	0,04636667
2,79	32,53937	0,04653334
2,8	32,67288	0,0467
2,81	32,82865	0,04686667
2,82	32,99713	0,04703333
2,83	33,15131	0,0472
2,84	33,26893	0,04736667
2,85	33,36112	0,04753333
2,86	33,46125	0,0477
2,87	33,59477	0,04786667
2,88	33,7553	0,04803333
2,89	33,93173	0,0482
2,9	34,10498	0,04836667
2,91	34,25757	0,04853334
2,92	34,37996	0,0487
2,93	34,4785	0,04886667
2,94	34,56752	0,04903333
2,95	34,66606	0,0492
2,96	34,77414	0,04936667
2,97	34,90766	0,04953333
2,98	35,05389	0,0497
2,99	35,20966	0,04986667
3	35,36224	0,05003333
3,01	35,51165	0,0502
3,02	35,63881	0,05036667
3,03	35,73735	0,05053334
3,04	35,82318	0,0507
3,05	35,93286	0,05086667
3,06	36,07114	0,05103333
3,07	36,2285	0,0512
3,08	36,3938	0,05136667
