Имя испытания	Режим испытания	Тип испытания	Заголовок1	Комментарий1	Ключвое слово	Наименование продукта	Имя файла испытания	Имя файла метода	Дата отчета	Дата испытания	Режим испытания	Тип испытания	Скорость	Форма	Серия:	Части серии:
3-2.xtas	Одиночный	Растяжение	Заголовок	Комментарий	 	 	3-2.xtas	 	27.05.2021	27.05.2021	Одиночный	Растяжение	1мм/мин	Плоская	1	1

Форма:	Серия:	Часть серии:
Плоская	1	1
Имя	Толщина	Ширина	Длина базы измерения
Размерность:	мм	мм	мм
1 _ 1	4,0000	10,0000	120,0000

Имя	Удлинение1_Ход	Удлинение1_Удлинение
Параметр	Сила 1 Н	Сила 1 Н
Единица	мм	мм
1 _ 1	0,00467	0,00467

1 _ 1	
Время	Сила	Ход
сек	Н	мм
0	0,6437302	3,333333E-05
0,01	0,6469091	0,0001
0,02	0,6516774	0,0002666667
0,03	0,6484985	0,0005
0,04	0,6357829	0,0007
0,05	0,6326039	0,0008666667
0,06	0,6437302	0,001033333
0,07	0,6469091	0,0012
0,08	0,6278356	0,001366667
0,09	0,6182988	0,001533333
0,1	0,6437302	0,0017
0,11	0,6755193	0,001866667
0,12	0,6786982	0,002033333
0,13	0,6596248	0,0022
0,14	0,6484985	0,002366667
0,15	0,6516774	0,0025
0,16	0,6564458	0,0027
0,17	0,667572	0,002866667
0,18	0,6834666	0,003
0,19	0,7025401	0,003166667
0,2	0,7136663	0,003333333
0,21	0,7136663	0,0035
0,22	0,7216136	0,003666667
0,23	0,7502238	0,003833333
0,24	0,7867813	0,004033333
0,25	0,8281072	0,0042
0,26	0,8805593	0,004366667
0,27	0,9473165	0,004533333
0,28	1,010895	0,0047
0,29	1,064936	0,004866667
0,3	1,133283	0,005033333
0,31	1,222293	0,0052
0,32	1,31766	0,005366667
0,33	1,387596	0,005533333
0,34	1,451174	0,0057
0,35	1,524289	0,005866667
0,36	1,616478	0,006033333
0,37	1,708666	0,0062
0,38	1,800855	0,006366667
0,39	1,896222	0,006533334
0,4	1,986822	0,0067
0,41	2,059937	0,006866667
0,42	2,128283	0,007033333
0,43	2,217293	0,0072
0,44	2,309481	0,007366667
0,45	2,390544	0,007533333
0,46	2,470016	0,0077
0,47	2,557437	0,007866667
0,48	2,641678	0,008033333
0,49	2,72274	0,0082
0,5	2,802213	0,008366667
0,51	2,886454	0,008533333
0,52	2,972285	0,0087
0,53	3,048579	0,008866667
0,54	3,128052	0,009033334
0,55	3,215472	0,0092
0,56	3,299713	0,009366667
0,57	3,361702	0,009533334
0,58	3,415744	0,0097
0,59	3,487269	0,009866667
0,6	3,5731	0,01003333
0,61	3,66052	0,0102
0,62	3,74794	0,01036667
0,63	3,83695	0,01053333
0,64	3,919601	0,0107
0,65	3,976822	0,01086667
0,66	4,038811	0,01103333
0,67	4,126231	0,0112
0,68	4,231135	0,01136667
0,69	4,323324	0,01153333
0,7	4,407565	0,0117
0,71	4,502932	0,01186667
0,72	4,614194	0,01203333
0,73	4,71274	0,0122
0,74	4,777908	0,01236667
0,75	4,83195	0,01253333
0,76	4,908244	0,0127
0,77	4,995664	0,01286667
0,78	5,087852	0,01303333
0,79	5,186399	0,0132
0,8	5,278587	0,01336667
0,81	5,348524	0,01353333
0,82	5,408923	0,0137
0,83	5,489985	0,01383333
0,84	5,596479	0,01403333
0,85	5,696615	0,0142
0,86	5,761782	0,01436667
0,87	5,804698	0,01453333
0,88	5,865097	0,0147
0,89	5,957285	0,01486667
0,9	6,0606	0,01503333
0,91	6,155968	0,0152
0,92	6,240209	0,01533333
0,93	6,330808	0,01553333
0,94	6,424586	0,0157
0,95	6,519953	0,01586667
0,96	6,607374	0,01603333
0,97	6,683668	0,0162
0,98	6,767909	0,01636667
0,99	6,864866	0,01653333
1	6,966591	0,0167
1,01	7,055601	0,01686667
1,02	7,127126	0,01703333
1,03	7,200241	0,0172
1,04	7,295609	0,01736667
1,05	7,414818	0,01753333
1,06	7,52608	0,0177
1,07	7,6135	0,01786667
1,08	7,683436	0,01803333
1,09	7,75973	0,0182
1,1	7,84715	0,01836667
1,11	7,939339	0,01853333
1,12	8,028348	0,0187
1,13	8,11259	0,01886667
1,14	8,192062	0,01903333
1,15	8,25723	0,0192
1,16	8,319219	0,01936667
1,17	8,393924	0,01953333
1,18	8,479754	0,0197
1,19	8,575122	0,01986667
1,2	8,670489	0,02003333
1,21	8,757909	0,0202
1,22	8,845329	0,02036667
1,23	8,937518	0,0205
1,24	9,037654	0,0207
1,25	9,133021	0,02086667
1,26	9,222031	0,02103333
1,27	9,317398	0,0212
1,28	9,423892	0,02136667
1,29	9,520848	0,02153333
1,3	9,597142	0,0217
1,31	9,665489	0,02186667
1,32	9,735425	0,02203333
1,33	9,814898	0,0222
1,34	9,903908	0,02236667
1,35	9,989738	0,02253333
1,36	10,06444	0,0227
1,37	10,14074	0,02286667
1,38	10,22816	0,02303333
1,39	10,32829	0,0232
1,4	10,43797	0,02336667
1,41	10,54128	0,02353333
1,42	10,63029	0,0237
1,43	10,71453	0,02386667
1,44	10,80672	0,02403333
1,45	10,90844	0,0242
1,46	10,98951	0,02436667
1,47	11,05785	0,02453333
1,48	11,14209	0,0247
1,49	11,25018	0,02486667
1,5	11,35826	0,02503333
1,51	11,45363	0,0252
1,52	11,54105	0,02536667
1,53	11,63642	0,02553333
1,54	11,7286	0,0257
1,55	11,80808	0,02586667
1,56	11,87325	0,02603333
1,57	11,94318	0,0262
1,58	12,02742	0,02636667
1,59	12,11484	0,02653333
1,6	12,20703	0,0267
1,61	12,29604	0,02686667
1,62	12,37233	0,02703333
1,63	12,43591	0,0272
1,64	12,50585	0,02736667
1,65	12,59327	0,02753333
1,66	12,69341	0,0277
1,67	12,79195	0,02786667
1,68	12,87778	0,02803333
1,69	12,96043	0,0282
1,7	13,04467	0,02836667
1,71	13,13686	0,0285
1,72	13,24336	0,0287
1,73	13,35462	0,02886667
1,74	13,44999	0,02903333
1,75	13,52787	0,0292
1,76	13,60893	0,02936667
1,77	13,70748	0,02953333
1,78	13,81079	0,0297
1,79	13,90616	0,02986667
1,8	13,98722	0,03003333
1,81	14,06987	0,0302
1,82	14,15412	0,03036667
1,83	14,23518	0,03053333
1,84	14,31306	0,0307
1,85	14,40048	0,03086667
1,86	14,49108	0,03103333
1,87	14,57532	0,0312
1,88	14,65321	0,03136667
1,89	14,73268	0,03153333
1,9	14,81056	0,0317
1,91	14,89798	0,03186667
1,92	14,99653	0,03203334
1,93	15,11097	0,0322
1,94	15,21111	0,03236667
1,95	15,28104	0,03253333
1,96	15,34462	0,0327
1,97	15,43363	0,03286667
1,98	15,54807	0,03303333
1,99	15,64821	0,0332
2	15,7245	0,03336667
2,01	15,80079	0,03353333
2,02	15,8898	0,0337
2,03	15,98835	0,03386667
2,04	16,08849	0,03403333
2,05	16,18067	0,0342
2,06	16,27127	0,03436667
2,07	16,35869	0,03453333
2,08	16,44293	0,0347
2,09	16,53671	0,03486667
2,1	16,64003	0,03503333
2,11	16,74334	0,0352
2,12	16,83076	0,03536667
2,13	16,915	0,03553334
2,14	17,00242	0,0357
2,15	17,08666	0,03586667
2,16	17,16296	0,03603333
2,17	17,23289	0,0362
2,18	17,31714	0,03636667
2,19	17,40932	0,03653333
2,2	17,49674	0,0367
2,21	17,57781	0,03686667
2,22	17,66205	0,03703333
2,23	17,75265	0,0372
2,24	17,84166	0,03736667
2,25	17,9259	0,03753334
2,26	18,00537	0,0377
2,27	18,08643	0,03786667
2,28	18,19293	0,03803333
2,29	18,32326	0,0382
2,3	18,44883	0,03836667
2,31	18,53784	0,03853333
2,32	18,59506	0,0387
2,33	18,65546	0,03886667
2,34	18,75242	0,03903333
2,35	18,87798	0,0392
2,36	18,98607	0,03936667
2,37	19,05123	0,03953333
2,38	19,10686	0,0397
2,39	19,17998	0,03986667
2,4	19,27694	0,04003333
2,41	19,37548	0,0402
2,42	19,4629	0,04036667
2,43	19,54079	0,04053333
2,44	19,62821	0,0407
2,45	19,72516	0,04086667
2,46	19,82848	0,04103334
2,47	19,9159	0,0412
2,48	19,99219	0,04136667
2,49	20,0812	0,04153333
2,5	20,20359	0,0417
2,51	20,34505	0,04186667
2,52	20,4738	0,04203333
2,53	20,57076	0,0422
2,54	20,63592	0,04236667
2,55	20,69314	0,04253333
2,56	20,76467	0,0427
2,57	20,86004	0,04286667
2,58	20,96494	0,04303334
2,59	21,04918	0,0432
2,6	21,10481	0,04336667
2,61	21,16044	0,04353333
2,62	21,25104	0,0437
2,63	21,37025	0,04386667
2,64	21,48787	0,04403333
2,65	21,57688	0,0442
2,66	21,65318	0,04436667
2,67	21,72152	0,04453333
2,68	21,79941	0,0447
2,69	21,89477	0,04486667
2,7	21,99809	0,04503334
2,71	22,08869	0,0452
2,72	22,17452	0,04536667
2,73	22,26988	0,04553333
2,74	22,3732	0,0457
2,75	22,47175	0,04586667
2,76	22,5687	0,04603333
2,77	22,66089	0,0462
2,78	22,74831	0,04636667
2,79	22,84845	0,04653334
2,8	22,96607	0,0467
2,81	23,0964	0,04686667
2,82	23,22197	0,04703333
2,83	23,32687	0,0472
2,84	23,41429	0,04736667
2,85	23,49854	0,04753333
2,86	23,58913	0,0477
2,87	23,67814	0,04786667
2,88	23,75444	0,04803333
2,89	23,80053	0,0482
2,9	23,84981	0,04836667
2,91	23,93405	0,04853334
2,92	24,05643	0,0487
2,93	24,17882	0,04886667
2,94	24,26624	0,04903333
2,95	24,33141	0,0492
2,96	24,40135	0,04936667
2,97	24,49354	0,04953333
2,98	24,6048	0,0497
2,99	24,71447	0,04986667
3	24,8003	0,05003333
3,01	24,86388	0,0502
3,02	24,93223	0,05036667
3,03	25,03395	0,05053334
3,04	25,15952	0,0507
3,05	25,27396	0,05086667
3,06	25,3582	0,05103333
3,07	25,43767	0,0512
3,08	25,53463	0,05136667
